""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsv1-miR-H1-5p"	219.707473704674	1.37575106177472e+66	227.254565376685	36.1699177863945	4.04387864638241e-09	9.42752255858756e-09
"hsa-miR-522-3p"	79.2578420252836	7.2274956874925e+23	77.031213028869	36.1180543340025	4.08389327726118e-09	9.48052575254864e-09
"hsa-miR-26b-3p"	93.5708839935317	1.47110205735081e+28	93.3662564418912	36.1084730316982	4.09133510312073e-09	9.48052575254864e-09
"hsa-miR-339-5p"	277.761921105276	4.1178441528107e+83	273.397736733413	36.0032680332785	4.1740771323196e-09	9.55141791155715e-09
"ebv-miR-BART8-3p"	460.776105982441	5.0983445955958e+138	469.3954190532	35.9992338449052	4.17728787367018e-09	9.55141791155715e-09
"hsa-miR-519d-3p"	5175.28691452164	Inf	5200.09148430936	35.9975631151421	4.17861840638652e-09	9.55141791155715e-09
"hsa-miR-299-5p"	217.560446165137	3.10613384473722e+65	219.495549265598	35.9752727115109	4.19641647643794e-09	9.55141791155715e-09
"hsa-miR-96-3p"	75.8248498996521	6.69197387000833e+22	75.2750119438074	35.9697233699102	4.20086089912145e-09	9.55141791155715e-09
"hsa-miR-760"	100.458738017559	1.74218178932668e+30	101.29052962581	35.9627037068654	4.20649060894212e-09	9.55141791155715e-09
"hsa-miR-125b-1-3p"	248.029317446825	4.61598464586682e+74	248.48323479649	35.9518989523512	4.2151728102699e-09	9.55141791155715e-09
"kshv-miR-K12-10b"	99.4825175250024	8.85567804798371e+29	100.149914102049	35.9439759826373	4.22155237551222e-09	9.55141791155715e-09
"hsa-miR-330-5p"	249.554185635554	1.32829769740401e+75	248.736740335855	35.9163888432304	4.2438518787116e-09	9.57363056168177e-09
"hsa-miR-16-2-3p"	88.7403773973878	5.17029618981893e+26	93.6256563686224	35.8997763251489	4.2573452877152e-09	9.57590567647377e-09
"hsa-miR-654-3p"	276.266443578294	1.46044872021312e+83	271.744144229497	35.7572004271273	4.37519249167718e-09	9.8122007050187e-09
"ebv-miR-BART1-5p"	110.846419570091	2.33398038865965e+33	114.571039798815	35.6460371456747	4.4696688699596e-09	9.99485721066768e-09
"hsa-miR-93-5p"	588.419548975982	1.35498434276558e+177	588.72127089414	35.5360993034836	4.56540681396687e-09	1.01792646113738e-08
"hsa-miR-34a-5p"	1478.2803697636	Inf	1518.61455031566	35.5189219986071	4.58057643817913e-09	1.01834844292272e-08
"hsa-miR-99a-3p"	167.452702313035	2.56027285225004e+50	166.913232817453	35.5020881269268	4.59549875690081e-09	1.01871316374073e-08
"hsa-miR-183-5p"	172.036489842365	6.1396525030867e+51	170.844493453387	35.3802013233584	4.70521983648277e-09	1.03731992135222e-08
"hsa-miR-606"	74.3068973573637	2.3367109262782e+22	74.9386542986115	35.3788158639489	4.70648412816915e-09	1.03731992135222e-08
"hsa-miR-488-5p"	102.149636492362	5.62476820973352e+30	101.983785577034	35.2768931847327	4.80056826627043e-09	1.05502460178493e-08
"hsa-miR-378a-5p"	87.313971450408	1.92364286997214e+26	87.6506967997751	35.2327942512445	4.84194143941114e-09	1.06107688115096e-08
"hsa-miR-204-5p"	407.969600776948	6.47272495429096e+122	414.084862000098	35.1910789168146	4.88145428605962e-09	1.06154980794662e-08
"hsa-miR-217-5p"	100.558502545274	1.86691947094335e+30	100.486745210355	35.179614162661	4.89237827595969e-09	1.06154980794662e-08
"hsa-miR-497-3p"	74.5484989886286	2.76270381435631e+22	74.7955077144997	35.1761466722188	4.89568772143321e-09	1.06154980794662e-08
"hsa-miR-380-3p"	93.5522133072425	1.45218640349328e+28	95.1451316020834	35.1721968331671	4.8994606520613e-09	1.06154980794662e-08
"hsa-miR-148a-3p"	102.841161398429	9.08394236008104e+30	103.350372891878	35.1243537068972	4.94542618765562e-09	1.06849067209348e-08
"hsa-miR-185-3p"	2196.58787249169	Inf	2196.44876724199	35.0754292060568	4.99294173275186e-09	1.07572649129794e-08
"hsa-miR-187-5p"	704.065749499008	8.80865333911557e+211	720.373199655643	34.9790129975304	5.08811879616681e-09	1.09316165732772e-08
"hsa-miR-126-5p"	453.246702361961	2.75964264002863e+136	453.88368566657	34.9293028768509	5.13800021321918e-09	1.10079501774836e-08
"hsa-miR-590-5p"	145.597268001045	6.74753203383769e+43	144.821216436213	34.8647335844544	5.20362973577486e-09	1.11175041987168e-08
"hsa-miR-450b-5p"	75.8846198893089	6.97504150528748e+22	75.2345662557315	34.7556819058657	5.31666256618642e-09	1.13274449674027e-08
"hsa-miR-542-3p"	129.186335044928	7.7439381993792e+38	130.405994178674	34.7213482889935	5.35282926155757e-09	1.13609056476029e-08
"hsa-miR-192-5p"	168.540123071213	5.44042111292123e+50	168.075106452163	34.7126921147186	5.36199197448795e-09	1.13609056476029e-08
"hcmv-miR-US25-1-3p"	122.3599376611	6.82356768127114e+36	125.522653826237	34.6578422621057	5.42047042999647e-09	1.14386395965202e-08
