""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-191-5p"	2866.74597582734	Inf	2870.16862873688	57.0052053411646	1.7737804494019e-10	1.27588770217275e-09
"hsa-miR-194-3p"	119.861812745238	1.20781653548558e+36	117.112448720811	56.9765809897464	1.77992156626446e-10	1.27588770217275e-09
"hsa-miR-451a"	8134.04735915917	Inf	8127.21234125699	56.636499905624	1.8547770623377e-10	1.31397460169146e-09
"hsa-miR-337-5p"	187.316624840469	2.44299604291393e+56	185.909252349362	56.5810659472875	1.86731723056544e-10	1.31397460169146e-09
"hsa-miR-329-3p"	643.057510303099	3.79838986286904e+193	669.934451151597	56.4648202693718	1.89393060314369e-10	1.316830244253e-09
"hsa-miR-106a-5p"	822.138038561442	3.07758589835142e+247	814.818416211844	56.4139528727105	1.90571260902324e-10	1.316830244253e-09
"hsa-miR-26b-5p"	15140.4819326676	Inf	15468.2720047287	56.2176140381171	1.95198271637146e-10	1.33675959237224e-09
"hsa-miR-708-5p"	1072.64331970821	Inf	1072.69262742923	55.9873673548912	2.00789082867978e-10	1.35918308576216e-09
"hsa-miR-376a-3p"	351.929332500265	8.73545310442373e+105	346.234000547056	55.8821836327285	2.03403982535802e-10	1.35918308576216e-09
"hsa-miR-500a-3p"	225.015811228647	5.45140789103472e+67	224.031493419996	55.859160338566	2.03981536264857e-10	1.35918308576216e-09
"hsa-miR-29a-5p"	222.288350520451	8.23116283526945e+66	222.648794828651	55.7965791119809	2.05560936047471e-10	1.35918308576216e-09
"hsa-miR-127-3p"	476.571609802463	2.89967705759926e+143	471.414876550806	55.6159866106536	2.10197729118082e-10	1.3779628908852e-09
"hsa-miR-553"	194.833092607576	4.4730630814215e+58	193.977388154463	55.3530638707964	2.17164090307917e-10	1.41156658700146e-09
"hsa-miR-183-3p"	254.127364351677	3.1619819676708e+76	250.960274068841	55.2436323767853	2.20141195492577e-10	1.41544961899439e-09
"hsa-miR-298"	977.578013298285	1.90679982934286e+294	951.196344708158	55.195973405767	2.21452352385042e-10	1.41544961899439e-09
"hsa-miR-18b-5p"	197.207954580208	2.32011607004028e+59	197.721989819502	54.961304175335	2.28040205823712e-10	1.44255017013587e-09
"hsa-miR-379-3p"	213.698867203493	2.13682554885086e+64	216.894492624945	54.9119583129127	2.29453873215876e-10	1.44255017013587e-09
"ebv-miR-BART18-3p"	167.928778087984	3.56122439481278e+50	164.151591944377	54.7747880188898	2.33436549620922e-10	1.45565718340852e-09
"hsa-miR-495-3p"	429.200417934502	1.59294195100693e+129	422.919403041089	54.7054041569821	2.35481180670506e-10	1.45656504495386e-09
"hsa-miR-20b-3p"	170.217077373636	1.73958664036163e+51	169.208582650601	54.6107761347604	2.38302850039091e-10	1.46222628783986e-09
"hsa-miR-520a-5p"	143.895122037581	2.07370971865214e+43	141.561479336348	54.0913070555252	2.54499561490976e-10	1.54921558463157e-09
"hsa-miR-337-3p"	196.673509123211	1.60186384265808e+59	199.941850541496	54.0117463587877	2.57089884664347e-10	1.54949266581311e-09
"hsa-miR-422a"	604.742239944013	1.11059028002362e+182	587.842097719954	53.9662265885346	2.58585477475982e-10	1.54949266581311e-09
"hsa-miR-640"	166.982123976898	1.84768552594535e+50	165.562455504251	53.83705229382	2.62884144929426e-10	1.56303983845636e-09
"hsa-miR-345-5p"	151.415257816664	3.80657511395643e+45	149.929836945308	53.7159414181909	2.66988926677616e-10	1.57523466739794e-09
"hsa-miR-129-1-3p"	6789.75863944176	Inf	6875.2859420555	53.4324497355129	2.76887372202524e-10	1.62116499602546e-09
"hsa-miR-625-3p"	764.679435189348	1.55398584792964e+230	774.086938729693	53.1631265510168	2.86682016867514e-10	1.66579626467715e-09
"hsa-miR-623"	174.805226795075	4.18424074464058e+52	178.836831042976	53.0212953086963	2.91999190226273e-10	1.67948458506572e-09
"hsa-miR-877-5p"	324.826616900168	6.06115062854082e+97	317.201629475205	52.9411756774912	2.95052689899321e-10	1.67948458506572e-09
"hsa-miR-509-5p"	685.608816514779	2.44804311660282e+206	675.952844309036	52.8362477513939	2.99107120167153e-10	1.67948458506572e-09
"hsa-miR-557"	278.744055218324	8.13432899796629e+83	284.669230406167	52.8320970636744	2.99268809869553e-10	1.67948458506572e-09
"hsa-miR-146a-5p"	218.405430116873	5.57937665667458e+65	223.045967684655	52.775576916906	3.01480535232917e-10	1.67948458506572e-09
"hsa-miR-659-3p"	417.972692798452	6.6422910394535e+125	410.590962953962	52.7385252768301	3.02940579597361e-10	1.67948458506572e-09
"hsa-miR-377-3p"	1139.23397296846	Inf	1166.49061279503	52.7025609375182	3.04365524542549e-10	1.67948458506572e-09
"kshv-miR-K12-5-3p"	201.569172457955	4.76833886248706e+60	200.265717445277	52.3971113652814	3.16782021460621e-10	1.73002372916346e-09
"hsa-miR-576-3p"	1511.09483009938	Inf	1518.05526425445	52.3427617428733	3.19051585040507e-10	1.73002372916346e-09
"hsa-miR-362-3p"	124.871037720743	3.88980601566324e+37	123.271464554286	52.2777302677888	3.21791708215185e-10	1.73002372916346e-09
"hsa-miR-671-5p"	297.647191313677	3.98779395370786e+89	292.951107703092	52.2599210684365	3.22546796962679e-10	1.73002372916346e-09
"hsa-miR-497-5p"	254.183033207339	3.28637701349549e+76	256.658481169626	51.9909840817122	3.34199612877447e-10	1.78004091888262e-09
"hsa-miR-675-5p"	359.946932300916	2.26372397157261e+108	357.560613503355	51.8915810845917	3.38628093187791e-10	1.78004091888262e-09
"ebv-miR-BART16"	489.72134809629	2.63521038901524e+147	482.214393239785	51.8869868984413	3.3883438612368e-10	1.78004091888262e-09
"hsa-miR-32-5p"	227.706731067759	3.52011025141411e+68	227.386955001744	51.6238098221838	3.50895607228656e-10	1.82300196325614e-09
"hsa-miR-106b-5p"	1983.8063367129	Inf	1990.97622744472	51.56036533392	3.53876275685047e-10	1.82300196325614e-09
"hsa-miR-22-5p"	424.40942168886	5.75395380325837e+127	428.383965959419	51.5547285793298	3.54142493513905e-10	1.82300196325614e-09
"hsa-miR-34c-5p"	208.53081047326	5.9433180624478e+62	213.343099084143	51.1434520271511	3.74199989125689e-10	1.91340927772935e-09
"hsa-miR-410-3p"	474.604641542266	7.41708379608221e+142	474.375142330518	51.0724768144679	3.77791404559368e-10	1.91898018077507e-09
"hsa-miR-181a-3p"	257.604203582009	3.52040222912145e+77	263.383358647475	50.846793342632	3.89476153297827e-10	1.96531716828575e-09
"hsa-miR-208a-3p"	257.527574573433	3.33829457892904e+77	257.170931231211	50.3004350705627	4.19517501196965e-10	2.10307139488936e-09
"hsa-miR-26a-5p"	15736.5116201919	Inf	15905.6403923507	50.0560213661092	4.33809263383639e-10	2.16059548711202e-09
"hsa-miR-873-5p"	277.622011254085	3.73725596763404e+83	277.841071474234	49.8974569076133	4.43379118801966e-10	2.18578474880056e-09
"hsa-miR-409-3p"	234.411439025713	3.67176158232456e+70	231.884972675648	49.8780583228363	4.44566389586554e-10	2.18578474880056e-09
"hsa-miR-27b-3p"	2783.10275456382	Inf	2799.88232846465	49.8074056934245	4.4892148342091e-10	2.19313871199897e-09
"ebv-miR-BART7-5p"	163.203049002526	1.34590105508108e+49	160.519713328571	49.6651503054922	4.57839239594425e-10	2.22254871372737e-09
"hsa-miR-520g-3p"	106.033256814182	8.30215503210345e+31	104.359036630418	49.472465680209	4.70243586778194e-10	2.26840774250865e-09
"hsa-miR-30c-1-3p"	114.306585426461	2.56868538834015e+34	111.593039137318	49.2627181270715	4.84185861790282e-10	2.31005865645979e-09
"hsa-miR-222-3p"	3926.13104134984	Inf	3952.26784720936	49.2521393178375	4.84901491121286e-10	2.31005865645979e-09
"hsa-let-7e-3p"	143.527856447439	1.6076444443528e+43	141.686712450585	49.1113805612329	4.94539622311583e-10	2.33422363646122e-09
"hsa-miR-320a-3p"	1694.83023439559	Inf	1674.56617972719	49.0894552131086	4.9606056420232e-10	2.33422363646122e-09
"hsa-miR-99b-3p"	306.009132855951	1.3119821814844e+92	301.792587473513	49.0070553270296	5.01824641616128e-10	2.33983647283678e-09
"hsa-miR-600"	329.66341990193	1.73211955061287e+99	330.544097160445	48.9415740456395	5.06459927253205e-10	2.33983647283678e-09
"hsa-miR-208b-3p"	101.593061612629	3.82436114121826e+30	103.270332425268	48.9357555672795	5.06874170946178e-10	2.33983647283678e-09
"hsa-miR-186-3p"	129.521604697156	9.76985460008394e+38	126.364396551288	48.8996144887603	5.0945592042209e-10	2.33983647283678e-09
"hsa-miR-203a-3p"	157.561352968781	2.69583558069383e+47	156.895948164068	48.8264705359718	5.14727178863511e-10	2.34997467969234e-09
"hsa-miR-139-5p"	341.447627515458	6.10910838782671e+102	338.440654773523	48.3675722683154	5.49259349647853e-10	2.48845562023487e-09
"hsa-miR-519e-5p"	645.323109997468	1.82647193937113e+194	647.235740266899	48.2973743818912	5.54772261321438e-10	2.48845562023487e-09
"hsa-miR-506-3p"	108.55660342172	4.77302662909873e+32	109.079081915672	48.2578279864331	5.57905872559736e-10	2.48845562023487e-09
"hsa-miR-758-3p"	146.876764761393	1.63799231281366e+44	146.017975862798	48.2561788967132	5.58036983937937e-10	2.48845562023487e-09
"hsa-miR-550a-3p&hsa-miR-550a-5p"	1702.83840179064	Inf	1674.69132728489	48.1804933350116	5.6409251644061e-10	2.50091884456617e-09
"hsa-miR-939-5p"	2635.63123579136	Inf	2682.33763730472	48.1119109620701	5.69644763117035e-10	2.51102030638371e-09
