""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-328-3p"	129.76725628896	1.15834145162881e+39	127.901427106274	43.5531985238376	2.16754240503656e-09	1.27198494183251e-08
"hsa-miR-27b-5p"	114.134082113852	2.27919899034809e+34	113.923323925437	43.4795114858829	2.19190639213668e-09	1.27198494183251e-08
"hsa-miR-875-5p"	94.0777838214973	2.09042627678865e+28	94.7818086756424	43.3432688490262	2.23778858052401e-09	1.27198494183251e-08
"hsa-miR-639"	84.1126319125692	2.09134277305259e+25	82.1873888993223	43.3068333406484	2.25024552655934e-09	1.27198494183251e-08
"hsa-miR-493-5p"	111.034508242607	2.65899508659479e+33	109.757629240497	43.2638043876791	2.26505958428844e-09	1.27198494183251e-08
"hsa-miR-593-5p"	92.9840425200153	9.79458222844541e+27	91.2438658135943	43.2514927740299	2.26931886512742e-09	1.27198494183251e-08
"hsa-miR-330-3p"	185.499754198349	6.93410161999391e+55	172.467296440816	43.2474188219306	2.27073030332857e-09	1.27198494183251e-08
"hsa-miR-941"	91.8040113835252	4.32276024467743e+27	91.2737859213516	43.2062794163127	2.28503996910519e-09	1.27198494183251e-08
"hsa-miR-524-3p"	86.8523420016522	1.39688333491026e+26	85.6811506441716	43.1817661501215	2.29361582756968e-09	1.27198494183251e-08
"hsa-miR-769-3p"	120.817584394714	2.34270123488199e+36	120.353093059293	43.1621097735207	2.30051928341413e-09	1.27198494183251e-08
"hsa-miR-208b-3p"	90.1559502356235	1.37925735489165e+27	90.4015627989248	43.133392600914	2.31064797551608e-09	1.27198494183251e-08
"hsa-miR-542-5p"	106.340035793989	1.02692922621112e+32	102.658443024477	43.1254761697054	2.31344915594768e-09	1.27198494183251e-08
"hsa-miR-373-3p"	103.518673444569	1.45286686190546e+31	104.79377505274	43.1250876124271	2.31358674510678e-09	1.27198494183251e-08
