""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-873-5p"	222.88246030736	1.24252764434299e+67	229.085275246744	28.78395346411	3.32104119933126e-08	9.5046216413697e-08
"hsa-miR-217-5p"	87.1686595676988	1.73932689198253e+26	85.5685052339261	28.7092116686075	3.37830215832738e-08	9.63255671166207e-08
"hsa-miR-572"	85.792103699529	6.69879372259536e+25	86.8684052549793	28.6458764599958	3.4277142793731e-08	9.73724760103397e-08
"hsa-miR-545-5p"	90.5306057347158	1.78824842733622e+27	87.2828896746911	28.4459361773446	3.58924182499368e-08	1.01584814751666e-07
"hsa-miR-520f-3p"	87.2004760302847	1.77811121549352e+26	87.0135434329285	28.4032622249167	3.62484068660445e-08	1.02215176714177e-07
"hcmv-miR-UL70-5p"	93.4446808475477	1.34788198975855e+28	91.5326069384944	28.3107672053413	3.70340341321561e-08	1.0404800065701e-07
"hsa-miR-380-5p"	84.738133642926	3.22641332853714e+25	84.4260669836681	28.1834638765972	3.81475507340359e-08	1.06785297127757e-07
"hsa-miR-655-3p"	88.3489285268048	3.94164557995644e+26	85.9028326364822	28.0863843965881	3.9022611657484e-08	1.08666380933153e-07
"hsa-miR-19b-2-5p"	104.072401268481	2.13262503246382e+31	103.730869385033	28.0776032333111	3.91028958768582e-08	1.08666380933153e-07
"hsa-miR-26b-5p"	13686.5348165445	Inf	12805.8392388164	28.0495492532441	3.93606627615012e-08	1.08987827935276e-07
"hsa-miR-650"	97.2103817044348	1.83333058184565e+29	98.2977616882448	27.8922042268829	4.08431172025644e-08	1.126858665265e-07
"hsa-miR-744-3p"	103.743831286392	1.6982635261808e+31	106.1605704262	27.8394784621683	4.13541707007235e-08	1.13686913718477e-07
"hsa-miR-887-3p"	188.187052117466	4.46629580201686e+56	167.48191838833	27.8216908232312	4.15282363616106e-08	1.1375770460484e-07
"hsa-miR-302c-3p"	106.312268170202	1.00735286583351e+32	111.443176252232	27.7933685901929	4.1807132731623e-08	1.14114130979199e-07
"hsa-miR-645"	118.47237131202	4.6103874285895e+35	117.773536131593	27.6536454940284	4.32149397827962e-08	1.17538506430513e-07
