""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-193a-3p"	-19.306810632123	-648528.58166047	-40.826155288221	-0.931443888079159	0.383446427555529	0.517787693547696
"hsa-miR-433-3p"	-9.84577343805738	-920.180732410077	-26.3474855004703	-0.923975948978107	0.387055828133238	0.52174309345904
"hsa-miR-222-5p"	-11.6388204949999	-3188.84994240078	-10.4376215960223	-0.921832057915775	0.3880967171685	0.522228389593403
"hsa-miR-339-5p"	-20.0200133835689	-1063223.43872775	-48.4124359420697	-0.91854760012719	0.38969543957433	0.523461299743452
"ebv-miR-BART18-5p"	58.6231522981268	443943071146109184	91.7673594656701	0.893805088644716	0.401897469239373	0.538907970116432
"hsa-miR-214-5p"	18.525671807853	377383.496536407	11.3067342457109	0.89236913458279	0.40261422327896	0.538926892242517
"hsa-miR-18b-5p"	-10.7441968139034	-1715.24246555329	-23.6259323779822	-0.890176234135408	0.403710626759219	0.539263583399142
"hsa-miR-10b-3p"	8.38036552681082	333.227932219824	10.2913190512384	0.889055305620011	0.404271917150595	0.539263583399142
"hsa-miR-338-5p"	-59.2763510953941	-698167636437700992	-141.88767915393	-0.883328709803785	0.407148409556381	0.542157691197473
"hsa-miR-194-3p"	6.40111094530019	84.5135607880717	11.0551909995425	0.8727646718275	0.412494155437931	0.5471316451715
"hsa-miR-539-5p"	8.53970672696465	372.141307346808	12.8516256080324	0.87066007689747	0.413565250803164	0.5471316451715
"hsa-miR-146a-3p"	9.34819929833604	651.761036919505	18.877530742172	0.869802097916354	0.414002485325325	0.5471316451715
"hsa-miR-106a-3p"	6.57348632383759	95.2393800085447	6.71909363632923	0.868963294658731	0.414430273419664	0.5471316451715
"hsa-miR-144-5p"	-37.0694641896433	-144218390439.378	-0.82884548033095	-0.868923771956776	0.414450437867851	0.5471316451715
"hsa-miR-518b"	-53.0665398629655	-9432357761985606	-40.888021088352	-0.863630508753518	0.417157515552284	0.549435445101569
"hsa-miR-92a-2-5p"	5.04673217728385	33.0535237616243	4.82370512635296	0.862712620896413	0.417628245755169	0.549435445101569
"ebv-miR-BART11-3p"	-8.63616415009344	-397.872989100226	-5.48472351043942	-0.857106695756985	0.420511559042334	0.552281448262791
"hsa-miR-221-5p"	-22.5709434750298	-6230616.43623419	2.10559511619462	-0.853986625083598	0.422122542714628	0.553449556003623
"hsa-miR-637"	-55.9705322976808	-70600714275597488	-234.215816524207	-0.849039844369255	0.424685835996782	0.555860130050396
"hsa-miR-608"	-25.177669301334	-37951913.7712867	-33.6565626964978	-0.843798952774134	0.427413736546483	0.558477573988335
"hsa-miR-141-3p"	7.94936466393879	247.170826798979	4.61010172736652	0.835553536867444	0.4317309116122	0.562583108021375
"hsa-miR-200a-3p"	-15.0921447073525	-34929.1691894627	-3.99397630233341	-0.834998280139743	0.432022751792164	0.562583108021375
"hsa-miR-33b-3p"	4.52901296366311	23.0870664429196	2.63291617247377	0.831608448214466	0.433807483917315	0.563949729092509
"hsa-miR-628-5p"	-58.8713920311447	-527296499045491712	-10.4829901015651	-0.82946267781098	0.434939934262942	0.564465193874241
"hsa-miR-153-3p"	-221.823697846239	-5.96467521664823e+66	-40.7442370029381	-0.817784853189188	0.441139837459983	0.570830530208124
"hsa-miR-615-5p"	-11.8328448030704	-3647.88568097671	0.418754273514669	-0.817422664950752	0.441333121790636	0.570830530208124
"hsa-miR-940"	5.00934840727644	32.2080275716278	4.5061455706906	0.813379875941295	0.443494641287768	0.572323749426548
"hsa-miR-650"	-11.9945071766683	-4080.4348055739	-9.37460772920433	-0.812474067350956	0.443979962071442	0.572323749426548
"hsa-miR-20a-3p"	-6.52521149256972	-92.1052503442978	-7.04521026697182	-0.811081091315968	0.444727029940935	0.572324885846808
"hsa-miR-296-3p"	-8.67165490179437	-407.782174565545	-6.95630880730075	-0.808274456859876	0.446234940220277	0.5733035161624
"hsa-miR-642a-5p"	-301.952224847564	-7.88273517782129e+90	-821.76142262065	-0.802273913322005	0.449470850056565	0.576495220724724
"hsa-miR-32-5p"	-17.9241625869248	-248719.929436245	-28.0167708873833	-0.796455409364969	0.452624218202497	0.578963249764486
"hsa-miR-544a"	-4.6778538518696	-25.5961310318311	0.987306499222308	-0.795939134455292	0.452904758616286	0.578963249764486
"hsa-miR-33a-3p"	-11.8801240232828	-3769.41264582462	-10.2962182355799	-0.791421330859699	0.455364863577668	0.580621715964451
"kshv-miR-K12-1-5p"	-7.16648304488283	-143.656856817447	-2.55291608374918	-0.790777636287516	0.455716131695697	0.580621715964451
"hsa-miR-210-3p"	-6.93907178451904	-122.706833528201	-14.1193682373762	-0.785655007923023	0.458518275805156	0.583223080501749
"hsa-miR-616-5p&hsa-miR-616-3p"	-8.0496929705637	-264.971424188126	-2.15291699642789	-0.781029199276864	0.461058864197783	0.585483690131953
"hcmv-miR-UL70-3p"	6.63516594739488	99.3994488604944	9.15064063918512	0.776180611021476	0.463732197491232	0.587905116488884
"hsa-miR-892b"	-14.2578894807592	-19590.8107172857	1.75646309143118	-0.766798365439934	0.468935371797755	0.592734882486234
"hsa-miR-576-5p"	-8.10886011387048	-276.064221566337	2.10867117464263	-0.766525215066051	0.469087449373069	0.592734882486234
"ebv-miR-BHRF1-3"	-7.92623705076417	-243.240061767169	-1.71032920787718	-0.754432554787259	0.475853738020643	0.600295751746436
"hsa-miR-770-5p"	-9.71818394623373	-842.296257815566	-4.00849444186701	-0.747104606408096	0.479985955600973	0.60377048045642
"hsa-miR-92a-3p"	-5.31365460561664	-39.771266660188	-3.92899075686044	-0.746757084610554	0.480182520310842	0.60377048045642
"hsa-miR-518c-3p"	25.5027320028306	47543079.0012567	73.0783117003579	0.745110976075129	0.481114324181566	0.603952023972605
"ebv-miR-BART9-5p"	-4.19517461915371	-18.3178035632587	-1.3820058500676	-0.737914990927216	0.485201945555917	0.608088059217955
"hsa-miR-27b-5p"	5.34309562209106	40.5912150824263	4.77696257776283	0.732962333762685	0.488028694981755	0.610398840117539
"hsa-miR-380-5p"	4.26433229358947	19.2172806148702	7.38550210528816	0.731898336433111	0.488637402649503	0.610398840117539
"hcmv-miR-UL36-5p"	5.27535235472437	38.7292686919709	8.33591201493015	0.720517133892804	0.495180030450082	0.617565989195468
"hcmv-miR-US33-5p"	-16.0316915678081	-66991.5526003711	-7.34360127190338	-0.715277261773405	0.498211557494371	0.620338091880166
"hsa-miR-30d-3p"	9.33361535577487	645.205692002289	20.5119384514547	0.713000698147318	0.499532448846811	0.620974697350898
"hsa-miR-31-3p"	-6.58102951501467	-95.73864716026	-3.61357614338424	-0.700677779604304	0.506722049988286	0.62889290022818
"hsa-miR-543"	-3.91200228856612	-15.0532415993569	-2.22409242261764	-0.687744944628156	0.514339234833051	0.637315336214782
"hsa-miR-623"	12.279464139433	4971.49533979159	2.5278035964114	0.673445342595209	0.522846374903947	0.646010410633446
"hsa-miR-34c-5p"	-6.58784488970253	-96.1919920288622	-9.37912290753947	-0.67311989573005	0.523041023472451	0.646010410633446
"hsa-miR-199a-5p"	-5.34084633913831	-40.5279792706753	-3.87030751804738	-0.661286799526745	0.530149429358793	0.652436473707631
"hsa-miR-450b-3p"	-23.523887720505	-12061347.1774004	-0.835409718565374	-0.661077765317177	0.530275543240121	0.652436473707631
"hsa-miR-518a-3p"	-15.130653681252	-35874.06676444	-2.60096518530733	-0.660215807762652	0.530795775219768	0.652436473707631
"hsa-miR-143-5p"	-5.17663235197104	-36.1677601914686	-7.03839414776405	-0.642020872755168	0.541851484262208	0.664433846694227
"hsa-miR-488-5p"	5.06713751831986	33.5243514706859	10.9069595779106	0.640135702976676	0.543005026439699	0.664433846694227
"hsa-miR-526b-3p"	-3.80531315628775	-13.9802005951867	-4.54194579014703	-0.639890498936402	0.543155178457993	0.664433846694227
"hsa-miR-186-5p"	-5.29317678653497	-39.2107351743096	-13.0328756475075	-0.636889156738699	0.544995130566906	0.665623033670091
"hsa-miR-206"	4.4770614863129	22.2704913965797	8.54067906894454	0.633196925677941	0.547263853878369	0.666457215349998
"hsa-miR-633"	5.31755417263399	39.8789127720589	8.95833415276414	0.632949706163234	0.547415965672098	0.666457215349998
"hsa-miR-323a-5p"	8.19847377100344	293.755849739147	8.76447953815258	0.631203269864353	0.548491265282804	0.666673785220083
"hsa-miR-18b-3p"	-3.38125441740584	-10.4197908711929	-0.0539186746468074	-0.629838853300634	0.549332245448622	0.666673785220083
"hsa-miR-655-3p"	-8.68886485435499	-412.675750173245	-6.75786018017201	-0.622989451516682	0.553565808556651	0.670750355707664
"hsa-miR-622"	-8.73362330024602	-425.679351413186	-0.723387967780942	-0.621222744233803	0.554660988128269	0.671017315290824
"hsa-miR-499a-3p"	-7.38924126212892	-167.642166637786	-2.22972775927166	-0.606717284508356	0.563702096117842	0.680303786888122
"hsa-miR-586"	-4.41729521604224	-21.3667446432218	-5.22494855519192	-0.606064388392174	0.56411109316929	0.680303786888122
"hsa-miR-509-3-5p"	-10.4954606748776	-1443.60534522846	-22.5669935637929	-0.597910635736503	0.569233694951323	0.685403836778123
"hsa-miR-607"	3.07380979923469	8.41993910394119	5.3542429243828	0.595177138888128	0.570957132603464	0.686279435769914
"hsa-miR-29a-5p"	-7.99280509778501	-254.72647395379	-13.8156344247291	-0.593920582496137	0.571750403464113	0.686279435769914
"hsa-miR-362-3p"	-4.42226799929419	-21.4405201233132	-2.57124388040398	-0.590876237318887	0.573674991169327	0.68751362222949
