""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-99b-5p"	-750.402438542551	-7.82785587127526e+225	-537.970214080472	-5.15530788418513	0.00143099840177842	0.0399756578207477
"hsa-miR-26a-5p"	-3330.57562167756	-Inf	-2626.73488642244	-5.07145341702018	0.00156755395265218	0.0399756578207477
"hsa-miR-197-3p"	-170.813213074276	-2.62966721016148e+51	-178.506137980463	-5.00812609293035	0.00168032282679534	0.0399756578207477
"hsa-miR-27a-3p"	-470.64900836173	-4.78045182983884e+141	-356.965413075471	-4.98329029487259	0.00172699258787022	0.0399756578207477
"hsa-miR-602"	-87.1473904130424	-1.71387268869938e+26	-58.9640849541448	-4.97685566330748	0.00173931833458612	0.0399756578207477
"hsa-let-7d"	-190.171271561762	-1.76708342652177e+57	-143.898316009422	-4.92786716333775	0.00183643405699521	0.0399756578207477
"hsa-miR-603"	48.3711777204975	364062057738671	39.0862770934255	4.88045445467082	0.00193620439587637	0.0399756578207477
"hsa-miR-15a-5p"	-435.846421421452	-1.59531463993769e+131	-333.560174449547	-4.8677689367495	0.0019639107575585	0.0399756578207477
"hsa-miR-147a"	-40.0734876206382	-1156969218782.17	-32.620098152523	-4.83553152571315	0.00203632519839099	0.0399756578207477
"hsa-let-7b"	-1749.30745231077	-Inf	-1355.71909545082	-4.8162274020956	0.00208110602971017	0.0399756578207477
"hsa-miR-181a-5p"	-991.154115441461	-2.32872965490843e+298	-715.905507328257	-4.81502997904537	0.00208391959709124	0.0399756578207477
"hsa-miR-100-5p"	-1345.59648588268	-Inf	-1087.26035748782	-4.77947026933566	0.00216943144768206	0.0399756578207477
"hsa-miR-125b-2-3p"	-45.9177725946732	-66470184627885.9	-29.050412915957	-4.77800023627728	0.00217304946253839	0.0399756578207477
"hsa-miR-550a-3p"	-35.1548438495149	-38252734976.5018	-28.7131809350731	-4.77773258588267	0.00217370891914903	0.0399756578207477
"hsa-miR-374b-5p"	-153.026737990044	-1.16315682579677e+46	-119.117898864363	-4.77051401539409	0.00219157868096602	0.0399756578207477
"hsa-miR-28-5p"	-339.940965467058	-2.14994505268979e+102	-249.676209907291	-4.76670681066312	0.002201069198869	0.0399756578207477
"hsa-miR-500a-3p"	-22.9240859375546	-7958614.89513	-21.1573190536989	-4.74617409941684	0.00225304608433822	0.0399756578207477
"hsa-miR-933"	-3238.01238309925	-Inf	-2973.0851694765	-4.73064657000586	0.00229325807576649	0.0399756578207477
"hsa-miR-335-3p"	41.1384749046552	2420554816163.27	30.2755630991467	4.63711063857235	0.0025530063987585	0.0422644014262227
"hsa-miR-106b-5p"	-649.287218836922	-2.85055005263239e+195	-495.237256121064	-4.63480968260068	0.00255979470507868	0.0422644014262227
"hsa-miR-874-3p"	-64.9759454524372	-36283450226388537344	-51.5093053616257	-4.62469763882107	0.00258986553720008	0.0422644014262227
"hsa-miR-154-5p"	-177.941573193777	-3.67917975614059e+53	-181.815745436425	-4.60424895830157	0.00265187910794524	0.0423748182457083
"hsa-miR-34b-5p&hsa-miR-34b-3p"	-582.817889298301	-2.79040144633441e+175	-495.688086617509	-4.51470110419486	0.00294352549231875	0.0445917765103361
"hsa-let-7i"	-748.800736428869	-2.57918467931544e+225	-578.323129479363	-4.50328284724724	0.00298320049011831	0.0445917765103361
