""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-132-3p"	-193.050871003675	-1.30047755522564e+58	-213.77403986569	-2.17722913181953	0.0672767146479057	0.174513769916999
"hsa-let-7f-2-3p"	14.3130222770876	20353.9654980269	12.1949685315208	2.17649890382008	0.0673482084686203	0.174513769916999
"hsa-miR-335-3p"	55.0761443112279	37981444982112032	33.7893087447401	2.16887556942325	0.0680991765127164	0.175711492509367
"hsa-miR-548b-3p"	10.2798305694355	1243.18955247051	9.24630635122349	2.16540129389249	0.0684442226583132	0.175711492509367
"hsa-miR-199b-5p"	33.2557487517813	10255997411.2057	30.4574119601273	2.16272690778367	0.0687110291927864	0.175711492509367
"hsa-miR-520f-3p"	23.1362053285237	9219169.28582407	19.8156906487976	2.16256925647418	0.0687267897689833	0.175711492509367
"hsa-miR-501-3p"	9.8814982653956	943.251229548428	9.09006779911598	2.15313531760156	0.0696765770401861	0.177547955447916
"hsa-miR-152-3p"	-12.6939731428533	-6626.232650979	-7.63224586756653	-2.14624031450428	0.070379107440408	0.178744289426467
"hsa-miR-539-5p"	18.5837536229684	392886.650441378	11.0486610863507	2.13777911783195	0.0712509721982458	0.180361371868167
"hsa-miR-592"	37.1857642341441	156325723077.338	38.747938481305	2.13498212423457	0.0715415659805577	0.180501253641736
"hsa-miR-493-5p&hsa-miR-493-3p"	-13.5660173167298	-12127.6913055361	-20.9755611944279	-2.12998087234722	0.0720641459806338	0.181223606449659
"hsa-miR-551b-5p"	-120.058333509154	-1.38407497277681e+36	-118.20155062415	-2.1210908810146	0.073002551008439	0.182983518377362
"hsa-miR-488-5p&hsa-miR-488-3p"	-252.356838725557	-9.26783017951907e+75	-208.742119752305	-2.1187165566332	0.0732552495487642	0.18301881564789
"hsa-miR-99b-3p"	-36.0654341347121	-71908044943.6284	-33.6597517887521	-2.1128351338619	0.0738849964823157	0.183524722066739
"hsa-miR-193a-5p"	-1243.88695420588	-Inf	-715.544035629804	-2.11235824768692	0.0739362961129365	0.183524722066739
"hsa-miR-136-5p"	-263.05356622386	-1.53820387032722e+79	-206.701661844021	-2.10048105192846	0.075225542318299	0.185149195063021
"hsa-miR-448"	39.6524215177723	864108500733.239	24.3558808224059	2.09866499247331	0.075424649207666	0.185149195063021
"hsa-miR-302d-5p"	-507.485218869014	-5.86507048425566e+152	-555.343653615952	-2.09773165068321	0.0755271831710754	0.185149195063021
"hsa-miR-892a"	11.5581641235265	3015.46363865826	12.9424769089905	2.09528641578926	0.0757964716841276	0.185149195063021
"hsa-miR-497-3p"	11.3579359616688	2624.69844100947	14.3595752368676	2.09527514807373	0.0757977147976383	0.185149195063021
"hsa-miR-186-5p"	-16.8097886285092	-114881.632384912	-10.4805128056262	-2.0885789921642	0.0765400936114645	0.185789290118153
"hsa-miR-105-3p"	12.5770326212548	6110.32169427147	10.176622438838	2.08854196717449	0.0765442186145192	0.185789290118153
"ebv-miR-BART9-3p"	10.6075565575885	1560.24465881858	11.6501156379602	2.07777279470028	0.0777535189952374	0.188129176874912
"hsa-miR-593-5p&hsa-miR-593-3p"	9.22019538188601	596.424363601955	10.8277601961685	2.07220908910764	0.078385750275482	0.188786496439062
"hsa-miR-584-5p"	-109.119443823441	-7.05059390188269e+32	-40.8331861446211	-2.07105566948861	0.0785174607093362	0.188786496439062
"hsa-miR-26b-5p"	-1774.90052731556	-Inf	-2608.31510571136	-2.0670565607963	0.07897583877602	0.189295213566273
"hsa-miR-612"	43.4066490060979	11660129185132.1	69.1131300388118	2.0618005127232	0.0795823546188315	0.190154722718516
"hsa-miR-563"	14.4794620264266	22842.9606183935	17.7944031084175	2.05558965801218	0.0803050454385111	0.191092332655447
"hsa-miR-548d-3p"	21.6251656153665	3234621.81669154	29.3681592942954	2.05415387119287	0.0804730423047059	0.191092332655447
"hsa-miR-9-5p"	-1070.92966797155	-Inf	-1639.7139895124	-2.04012618627321	0.0821329243093077	0.194431953534688
"hsa-miR-377-3p"	-270.886934602675	-3.50826789283528e+81	-293.181042340402	-2.0374300273117	0.0824558447691542	0.194595793655204
"hsa-miR-30a-3p"	-20.3531399582999	-1339385.62453731	-19.8943139757372	-2.03140571309035	0.083181954573503	0.195707236680604
"ebv-miR-BART14-5p"	10.7674408143313	1743.10143993894	12.9825404250701	2.02752003419172	0.0836536666384392	0.196215175265085
"hsa-miR-183-5p"	-19.3113033258869	-650551.311083885	-35.237693493745	-2.02087145893075	0.0844669653303507	0.197518787830424
"hsa-miR-215-5p"	-15.1053738752243	-35250.9343021816	-15.6462884274614	-2.01791850830055	0.084830706022925	0.197766417992655
"hsa-miR-640"	-26.3160503937422	-83545013.959158	-27.5059854881094	-2.01300953373078	0.0854388337558811	0.198580562093215
"hsa-miR-339-3p"	-35.4531291491979	-47038700361.8985	-32.8755280032343	-2.00602983110905	0.0863109437581621	0.200001492031753
"kshv-miR-K12-7-3p"	40.3018537636701	1355398072593.7	31.5569674729272	2.00251508702791	0.0867534471449263	0.200421367349875
"hsa-miR-323b-5p"	13.3143920037954	10186.6495906529	13.1813920375193	1.99544904153693	0.0876498748122035	0.20132594042281
"hsa-miR-218-5p"	-120.046093093619	-1.37238158977707e+36	-136.164048165634	-1.99529149389454	0.0876699662336617	0.20132594042281
"hsa-miR-371a-3p"	11.6571575880743	3229.6398728166	12.7851760263078	1.98239153830717	0.0893306163578034	0.204527112675926
"hsa-miR-217-5p"	-19.9373306046124	-1004001.92491559	-22.4304226311168	-1.97707073201533	0.0900246136716837	0.205502615137445
"hsa-miR-491-5p"	-102.304254384109	-6.26108001013263e+30	-105.57697548019	-1.95811266227902	0.0925409195947142	0.210619837771946
"hsa-miR-136-3p"	-138.80875668543	-6.10378774807439e+41	-141.302422228091	-1.95057233468385	0.0935609318471918	0.211888111261092
"hsa-miR-586"	-9.28813042288058	-625.181129714014	-4.99256552878273	-1.94641769245781	0.0941276750822878	0.211888111261092
"hsa-miR-526b-5p"	-106.217434717172	-9.43265417402152e+31	-96.4091218833814	-1.94583463969157	0.0942074806634087	0.211888111261092
"hsa-miR-30c-1-3p"	7.28936725763698	156.42933315963	7.58497123131585	1.94516928654975	0.0942986325675781	0.211888111261092
"hsa-miR-196a-5p"	11.1650150349142	2296.17205702446	12.167343691021	1.94385134133831	0.0944794446561842	0.211888111261092
"hsa-miR-31-5p"	-51.5090813693514	-3204634776175854	-41.9361543649143	-1.93604601811567	0.0955572935605848	0.213680595221483
"hsa-miR-483-5p"	-66.5024814939436	-1.04530184216463e+20	-63.2609522976176	-1.93106114887624	0.0962519830435742	0.214608345914016
"ebv-miR-BART8-5p"	88.8013862065591	5.3936269440571e+26	126.403217262971	1.92083636400014	0.0976924762175861	0.216714793504099
"hsa-miR-877-3p"	14.9585866983014	31840.7500041978	18.945138637392	1.9203478739993	0.0977618234060212	0.216714793504099
"hsa-miR-184"	-87.7193217031555	-2.54769263703849e+26	-79.215937960229	-1.90746638293752	0.099608044532402	0.219412950512445
"hsa-miR-548a-3p"	9.76890255800048	872.434225721939	9.71910062564961	1.90708701303643	0.099662932351943	0.219412950512445
"hsa-miR-483-3p"	59.3741529735083	747138321108778880	78.4115030514638	1.90588399157852	0.099837183479587	0.219412950512445
"hsa-miR-520d-3p"	70.3945067865854	1.55187977337982e+21	40.4795945841877	1.89930684537394	0.100795137857778	0.220885344962616
"hsa-miR-744-3p"	-24.5820237008428	-25114612.8685859	-24.6278751955299	-1.89548534805921	0.101355863453589	0.221481331250435
"hcmv-miR-UL36-5p"	6.86382861645755	116.471132586535	5.61503731099644	1.89321066250915	0.101691074826443	0.221582540886027
"hsa-miR-130b-5p"	13.3870657442835	10712.9318693741	6.29761438909975	1.88883071864072	0.10233958750576	0.222363919594668
"hsa-miR-936"	-13.8608607464381	-14877.6675663541	-9.61933662849875	-1.88448067236694	0.102987675815009	0.223139964265854
"hsa-miR-375-3p"	11.2510241521095	2437.22571520893	9.60653559338501	1.87368522967632	0.104613399814112	0.22588818037377
"hsa-miR-208b-3p"	-25.018542275958	-33988474.5163916	-24.0781692336607	-1.87215999719651	0.104845100668921	0.22588818037377
"hsa-miR-526b-3p"	-10.6028470784071	-1555.15975909849	-3.52367995978427	-1.86645737966812	0.105715839062649	0.226480131344399
"hsa-miR-562"	14.7614225323382	27773.5222658941	12.4348867163791	1.86530959932031	0.10589194536422	0.226480131344399
"hsa-miR-518c-5p"	-759.774822077813	-5.18813652180237e+228	-834.829238959948	-1.86456922767317	0.106005693810482	0.226480131344399
"hsa-miR-188-5p"	8.67626580863436	409.087546411625	10.667267778058	1.85595324368754	0.10733821352647	0.228690027152228
"hsa-miR-149-3p"	-170.28652254535	-1.82537098708587e+51	-196.4381123031	-1.84807533277856	0.108570848339603	0.23015094153219
"hsa-miR-33a-5p"	-230.465385306191	-2.38228622432253e+69	-169.877676859594	-1.84732021185372	0.108689720686004	0.23015094153219
"hsa-miR-766-3p"	-74.2314505819138	-2.21765123568085e+22	-68.6427944161982	-1.84583363949035	0.108924109225795	0.23015094153219
"hsa-miR-542-5p"	-10.3917477308498	-1343.46938557526	-4.04705722273212	-1.82188762558964	0.112768024234967	0.237618336780823
"kshv-miR-K12-4-3p"	7.87287106998272	234.406874435775	8.03059227779762	1.81758587052869	0.113472361354744	0.238447400435859
"hsa-miR-302a-5p"	96.4029771623886	1.04758144425148e+29	58.4164558151461	1.81181888284758	0.114423291107524	0.239084211170127
"ebv-miR-BART18-5p"	70.3686092535192	1.52427082950719e+21	48.239757603636	1.81172298321336	0.114439169193714	0.239084211170127
"hsa-miR-501-5p"	9.60918390614546	781.002797693093	9.42433672067109	1.81008591565883	0.1147105472107	0.239084211170127
"hsa-miR-214-3p"	-59.3166985418459	-717968689022826496	-71.844170939854	-1.80631036702778	0.115338798253269	0.239394755906324
"hsa-miR-324-5p"	-43.2882425585829	-10741364881536.6	-48.1713752714716	-1.80466083273917	0.115614323757549	0.239394755906324
"hsa-miR-943"	-133.635382272773	-1.69144759209124e+40	-81.3160004101856	-1.80320035549147	0.115858801537652	0.239394755906324
"hsa-miR-17-3p"	45.9542855932212	68173939813880.2	29.2355341172505	1.80171463682094	0.116108017206196	0.239394755906324
"hsa-miR-34a-5p"	-332.274186849391	-1.05802767199538e+100	-371.364795617133	-1.78941608037539	0.118190960688651	0.243036104150657
"hsa-miR-619-3p"	42.8300262987975	7818485427031.61	28.1084654157228	1.78750615874086	0.118517651709826	0.243056253640204
"hsa-miR-671-3p"	-13.3347180534374	-10331.1845076513	-9.03288097463196	-1.78538500726265	0.118881493839715	0.243152282066831
"hsa-miR-141-5p"	60.8862347199085	2130997664438698240	96.0535897500998	1.78162484906102	0.119529122780812	0.24382669460873
"hsa-miR-16-2-3p"	7.65178506178086	201.102201060697	7.21894140749981	1.77489983823035	0.120695884568714	0.245553696191521
"hsa-miR-490-3p"	-90.113093541342	-1.3388877190702e+27	-98.9624617317559	-1.77295970674225	0.121034521875977	0.245572082778948
"hsa-miR-601"	17.849034743144	236099.38256464	10.7115079873065	1.77118396835851	0.121345266457916	0.245572082778948
"hsa-miR-92a-1-5p"	9.31858845713939	638.520202709916	8.36280442703857	1.76867821635947	0.121785065036751	0.245813539166285
"hsa-miR-27a-5p"	7.19328909653261	146.351030757843	8.4163411632757	1.76501777226357	0.122430285455046	0.246467267569607
"ebv-miR-BART20-3p"	-12.0352358413915	-4197.27083065919	-10.00797634339	-1.74322497202723	0.126340128460289	0.253672456882308
"ebv-miR-BART10-3p"	-18.7690441898353	-446730.17768109	-16.3358019069162	-1.7409054601785	0.126763249805388	0.253857474153348
"hsa-miR-301b-3p"	23.2957043005224	10296882.6810411	36.3380421104186	1.7370814691895	0.127463778668325	0.254363339069729
"hsa-miR-598-3p"	-69.076595788592	-6.22482764029024e+20	-83.432766901006	-1.73591001792476	0.127679120654297	0.254363339069729
"hsa-miR-492"	-13.1527603690877	-9107.00126446974	-11.7514774940203	-1.72963114033901	0.128839277724211	0.255885631804549
"hsa-miR-624-5p&hsa-miR-624-3p"	-18.884474475243	-483941.949216895	-17.6681411579921	-1.72817115372725	0.129110481757967	0.255885631804549
"hsa-miR-578"	45.482849331081	49170195712684.9	29.1021642974899	1.72165367291016	0.130327819237429	0.257632570502856
"hsa-miR-939-5p"	-506.148602725086	-2.32226450219233e+152	-486.783957889204	-1.71778162094839	0.131056222160543	0.258406484311405
"kshv-miR-K12-8-3p"	-48.3610864162833	-361524416800350	-46.3872935014085	-1.71535770167048	0.131514179713721	0.258644553436985
"hsa-miR-615-3p"	-26.9384193686724	-128609267.811774	-32.5701301643237	-1.71078683510878	0.132381919685086	0.259685249100923
"hsa-miR-137-3p"	-169.018275415053	-7.57828118501089e+50	-213.765877400784	-1.70899997331372	0.132722621044312	0.259689414135171
"hsa-miR-302b-3p"	70.6866208711096	1.90017313792499e+21	40.7910962670089	1.69902474174699	0.134639990656005	0.26241347439714
"hsa-miR-661"	10.4547148967391	1403.40422622553	10.1442258258649	1.69820305407608	0.134799098973237	0.26241347439714
"hsa-miR-297"	22.289989762953	5128088.619366	8.89091159036093	1.68486553624429	0.137406838863988	0.266812773186529
"hsa-miR-921"	-1195.54498914448	-Inf	-1308.49528716402	-1.67544882685212	0.139276735706705	0.269104154075853
"hsa-miR-450b-5p"	9.12432679194851	558.079480464663	7.37689376961857	1.67538950807856	0.13928859083196	0.269104154075853
"hsa-miR-493-5p"	9.63198723349653	793.445452020047	11.7505169259085	1.66870497936804	0.140630661016976	0.270553711112816
"hsa-miR-549a-3p"	-155.904814330854	-8.55117081864958e+46	-201.262806416284	-1.66814140637552	0.140744368623225	0.270553711112816
"hsa-miR-524-3p"	10.0669159582217	1072.61450897219	11.986355729289	1.66510169180248	0.141359168275882	0.271056205169003
"hsa-miR-29b-1-5p"	55.6636555039631	57072904524454792	30.1496664613361	1.66268135097836	0.141850510849329	0.271320054417545
"hsa-miR-150-5p"	-26.9150437527448	-126542236.004282	-35.0222268543137	-1.65920808431758	0.142558423534548	0.271995798136812
"hsa-miR-148b-5p"	-9.69800054864885	-830.59452318128	-9.41932188876725	-1.63823091024145	0.146905305748741	0.279564048138083
"hsa-miR-657"	-11.7285972822833	-3393.59170037518	-11.870889746568	-1.63657325539787	0.147254074899329	0.279564048138083
"hsa-miR-574-3p"	-70.1440905723156	-1.304593711696e+21	-86.4836363266669	-1.63305347602351	0.147997217590076	0.279703498892849
"ebv-miR-BART17-5p"	-601.788477000789	-1.43345024163716e+181	-726.759817739033	-1.63277165489027	0.148056871643412	0.279703498892849
"hcmv-miR-UL70-5p"	12.2698732599402	4938.55499350239	10.6756111259847	1.62901904997447	0.148853355415636	0.280517257011775
"hsa-miR-373-5p"	-8.60815399938941	-390.222728373473	-3.17627109862353	-1.61617059633405	0.151610989737274	0.285013796883551
"hsa-let-7i-3p"	-26.1207351615006	-72966714.6438831	-27.9159930790734	-1.61304291206952	0.152289490172885	0.285495538766094
"hsa-miR-99a-3p"	16.4758431144754	91142.9290432072	9.03279327197248	1.61156220770542	0.152611696080963	0.285495538766094
"hsa-miR-93-3p"	-7.78330868500277	-220.297404138686	-4.18598340716784	-1.60768041064393	0.153459419751846	0.286382907420112
"hsa-miR-485-3p"	-89.5320911854798	-8.95045310270694e+26	-164.648986971629	-1.60545872506809	0.153946581780693	0.286594728703377
"ebv-miR-BART12"	22.3863604645281	5482340.35034616	30.6605058255958	1.59968771068484	0.155218791763366	0.288263470417679
"hsa-miR-604"	8.36077102085424	328.732667744504	7.95996860637595	1.59448105654504	0.15637501226537	0.289709261853958
"hsa-miR-650"	-7.45787334880578	-175.810003207335	-4.19065614868846	-1.58550192323907	0.158387873494402	0.292731322819774
"hsa-miR-299-3p"	-22.1426893937558	-4630348.63931901	-20.1174026428401	-1.58347513348052	0.158845549804939	0.292871482452856
"hsa-miR-597-5p"	-24.8423215763455	-30080424.1960078	-22.3472577870334	-1.57718671342595	0.160273409387652	0.294795455636281
"hsa-miR-139-3p"	-7.24718511603618	-151.92180233981	-7.23777471212216	-1.56937010939089	0.162064905088645	0.297377469385146
"hsa-miR-32-5p"	-52.5243440118154	-6477434799015822	-33.1673667729905	-1.56072518087173	0.164067896405723	0.300334311558926
"hsa-miR-620"	-1040.30238875276	-Inf	-1252.06975308774	-1.54479871420951	0.167818184190499	0.306467969700268
"hsa-miR-431-5p"	168.343514136231	4.74730713993452e+50	86.155762270912	1.53985197240721	0.168999060579755	0.307046345854758
"hsa-miR-194-3p"	7.67428331002055	204.262889688505	8.58332118250117	1.53895174086636	0.169214785778198	0.307046345854758
"hsa-miR-362-5p"	501.848058653144	1.17847105570475e+151	260.113222727663	1.53844695825972	0.169335859578309	0.307046345854758
"hsa-miR-130a-3p"	-236.884527296374	-2.0386760685722e+71	-337.148230474663	-1.53542874824672	0.170061457319804	0.307634758878042
"hsa-miR-450b-3p"	-14.8221337153855	-28967.2220243016	-5.32829527010717	-1.52729496763544	0.172031173112352	0.310465670063939
"hsa-miR-1180-3p"	7.15513362617407	142.531168130108	6.42564560016363	1.52546752028176	0.172476598896783	0.310538852943269
"hsa-miR-300"	-346.165216649074	-1.6073618890795e+104	-412.238925701794	-1.51281917057203	0.175588739571595	0.313706324542916
"hsa-miR-329-3p"	-126.264683362173	-1.02201456486032e+38	-161.51405350622	-1.51254067645666	0.175657840379423	0.313706324542916
"ebv-miR-BART14-3p"	9.06626453728881	536.065150021716	8.22653713114922	1.51060527479766	0.176138748213763	0.313706324542916
"hsa-miR-224-5p"	8.30292320420364	315.812224089699	11.3170483696879	1.51004966359496	0.176277029368778	0.313706324542916
"hsa-miR-200b-5p"	-51.1899880953109	-2568750326202549	-58.7654433731887	-1.51003424511158	0.176280868159057	0.313706324542916
"hsa-miR-219a-1-3p"	227.125529473018	2.35286577474714e+68	114.647743518391	1.50198900167893	0.178294410031634	0.316555121514498
"hsa-miR-23b-5p"	132.113266498432	5.88919644396047e+39	67.2187899347484	1.48260755684023	0.183231900976243	0.323372369094609
"hsa-miR-124-5p"	-28.0719781108476	-282167797.989426	-52.6139153339871	-1.48142946922976	0.183536011950485	0.323372369094609
"hsa-miR-744-5p"	-341.194084098409	-5.12452547837453e+102	-435.461030980235	-1.48139905735575	0.183543868549413	0.323372369094609
"hsa-miR-633"	19.9223104882545	993603.333545622	10.8748695720637	1.48032886075553	0.18382053836408	0.323372369094609
"hsa-miR-376b-3p"	-26.5442761537263	-97864083.9919203	-30.0831766523723	-1.4767052813788	0.184760140410427	0.324281527905715
"hsa-miR-302c-5p"	-20.7835043905769	-1804921.16064765	-37.7069279578281	-1.47418978370334	0.185414985707464	0.32468788593065
"hsa-miR-16-1-3p"	5.33924255683029	40.4829510839148	4.3933870355479	1.46808020914328	0.187014264109893	0.326507354914082
"hsa-miR-451a"	-1683.46425030419	-Inf	-2132.84656822942	-1.46697315435295	0.187305392649539	0.326507354914082
"hsa-miR-877-5p"	-29.4021404701384	-709457228.896929	-27.076606179565	-1.46422389916255	0.188030162846459	0.327027516787378
"hsa-miR-663a"	-12.7854559905513	-7060.01723726948	-7.31292537351107	-1.45898580495355	0.189418106432317	0.328696125867845
"hsa-miR-922"	62.4057614250177	6109505937094825984	-2.71830386107259	1.45103675787111	0.191542137232145	0.331576877585699
"hsa-miR-143-5p"	-7.27532453973833	-154.914088014196	-5.84341663345152	-1.44954623667237	0.191942807885333	0.331576877585699
"hsa-miR-942-5p"	9.86481221514797	932.404537555706	9.81279047274108	1.44051165336329	0.194387692548058	0.333686550135145
"hsa-miR-518f-3p"	7.34212445502433	162.255599301304	8.05296379824715	1.44038394340045	0.194422453578252	0.333686550135145
"hsa-miR-512-3p"	6.09976595853588	68.5823749116498	5.71988660433795	1.44021217722792	0.194469215007053	0.333686550135145
"hsa-miR-425-3p"	6.10423453251303	68.7951298718933	5.69875504197443	1.43464249789409	0.19599101437847	0.335547116134569
"hsa-miR-19a-5p"	7.92161226895312	242.461566635011	8.40075801111069	1.43288047204569	0.196474684834657	0.335626020641831
"hsa-miR-9-3p"	-1329.34852678352	-Inf	-1790.55356573946	-1.42700447306001	0.198095417439821	0.336819585907672
"hsa-miR-365a-3p"	-105.638070845741	-6.31288689930197e+31	-126.586455321131	-1.42627499758304	0.198297461562431	0.336819585907672
"hsa-miR-129-2-3p"	-728.224025087254	-1.64920679092261e+219	-961.096428105588	-1.42557753687072	0.198490812034247	0.336819585907672
"hsa-miR-124-3p"	-960.778286181302	-1.67141125845732e+289	-1345.8756858591	-1.41956273429765	0.200165294264028	0.338358753900577
"hsa-miR-548c-5p"	-7.90897149414525	-240.346418320361	-2.59715928477492	-1.41915183266227	0.200280148984175	0.338358753900577
"hsa-miR-649"	10.3434345478348	1299.22406755289	2.47458265131281	1.41648898186128	0.201025902859965	0.338872236249655
"hsa-miR-568"	-17.104936041552	-140960.951439507	-16.2734819581395	-1.41179958879596	0.202345274181792	0.340348301090865
"hsa-miR-658"	-842.004671433551	-2.94213496086198e+253	-1069.46045712382	-1.40850881876691	0.203275775246547	0.341165250796722
"hsa-miR-487b-3p"	-168.385424544012	-4.88723947903834e+50	-279.186226984231	-1.40627205015823	0.203910434790888	0.341483195381247
"hcmv-miR-US33-3p"	-9.347015221672	-651.226330413671	-9.53128567321125	-1.39981171040917	0.205753469509671	0.343818978461695
"hsa-let-7e"	-704.408930252683	-1.1174220053024e+212	-1161.21444307437	-1.39389998219537	0.207453041258645	0.345464735758704
"hsa-miR-106a-3p"	17.4369883744959	177442.045301308	6.92010258486807	1.39325519262729	0.207639169732415	0.345464735758704
"ebv-miR-BART8-3p"	-65.6472290310492	-57781002232482152448	-92.3699771991782	-1.38439679632	0.210211421091772	0.348987359258419
"hsa-miR-564"	-17.5583746880875	-193017.842203225	-16.7747560615679	-1.37664867115663	0.212484528189511	0.351451935373606
"hsa-miR-567"	5.99039662985734	63.5753956356546	3.78132010907063	1.37621505889578	0.212612383329013	0.351451935373606
"hsa-miR-20a-3p"	-9.74965811723383	-860.873899388504	-8.22530748480679	-1.36629793561539	0.215555280786492	0.355550323361805
"hsa-miR-892b"	6.10457652768218	68.8114398960323	6.61608889010995	1.36263981648731	0.216649919936384	0.356589031311601
"hsa-miR-555"	-11.5530888595535	-3004.87416161493	-11.1507304872407	-1.3575922081559	0.218168432822022	0.358319460330816
"hsa-miR-516b-5p"	-33.4659672773985	-11864788047.9779	-44.8296741456695	-1.35248433235856	0.219714660952494	0.359640487803741
"hsa-miR-30d-3p"	16.649353431875	102790.929065781	9.99745550667656	1.34986779541707	0.220510471812923	0.359640487803741
"hcmv-miR-UL70-3p"	5.82869783926101	56.8346101405713	7.33620470577346	1.34877431727254	0.220843803389796	0.359640487803741
"hsa-let-7g-3p"	275.369200738262	7.8413222874943e+82	129.054114371405	1.34875947522326	0.220848330841672	0.359640487803741
"hsa-miR-20b-5p"	-29.1585445435993	-599234125.088234	-45.9154792806455	-1.33217499787305	0.225958744841508	0.36718296036745
"hsa-miR-585-3p"	-9.49264346999054	-720.394556665857	-4.94413754654755	-1.32667042137037	0.227677804152787	0.369194240560651
"hsa-miR-558"	9.10374030181803	550.1725315461	16.9666719909767	1.31823491348946	0.230334460024084	0.372714200081165
"hsa-miR-383-5p"	-18.8760146120816	-481112.451454981	-14.6238989949312	-1.30682381784536	0.233971419690027	0.375617173262524
"hsa-miR-520a-5p"	12.1226546958106	4459.46428934379	7.48226918024843	1.30615941326945	0.234184717185199	0.375617173262524
"hsa-miR-301a-3p"	-80.7727090713342	-2.06541944556773e+24	-90.6506620828091	-1.30601302758398	0.234231735010852	0.375617173262524
"hsa-miR-24-2-5p"	-32.3926537610117	-5638458927.41611	-29.2393966380494	-1.30535993180092	0.23444160417605	0.375617173262524
"hsa-miR-607"	10.3914207192072	1343.16489964369	2.53581556923496	1.30493859018142	0.234577087343871	0.375617173262524
"hsa-miR-26a-1-3p"	10.5660605611119	1516.00685439428	13.5861964624985	1.30016239656827	0.236117663107302	0.377296349173543
"hsa-miR-591"	29.745095386327	899841327.09646	44.4531136716597	1.29639375525423	0.237339466663129	0.378033634871848
"hsa-miR-98-5p"	-146.945329197623	-1.71771778066846e+44	-194.813887400879	-1.29570052092564	0.237564813570053	0.378033634871848
"hsa-miR-324-3p"	14.3827590108664	21361.9986201329	25.224496014202	1.29385179404717	0.238166682493489	0.378206719404775
"hsa-miR-920"	-45.2098893595561	-40694226488831	-60.349283227552	-1.27731470849482	0.243609664135497	0.386050852049435
"hsa-miR-194-5p"	5.77774577546673	54.8623979142892	6.80219446819081	1.27243187639823	0.245237263430611	0.387640623414892
"hsa-miR-144-3p"	-91.420958311449	-3.31474927346402e+27	-113.78315006741	-1.27127681265144	0.245623654471496	0.387640623414892
"hsa-miR-19b-2-5p"	10.2289098969021	1200.07586575405	9.25386472423474	1.26544198738235	0.247583564173828	0.389931403945228
"hsa-miR-369-3p"	-32.2565215788376	-5130746422.68235	-34.4027709899345	-1.23817132808887	0.256923294844091	0.40330275804576
"hsa-miR-29a-5p"	-20.8684582200698	-1914396.48190674	-14.8996109036213	-1.237591170999	0.257125226446384	0.40330275804576
"sv40-miR-S1-5p"	-245.141137195056	-6.23498577370765e+73	-277.346711487956	-1.23001519037093	0.259774628176032	0.406626815940851
"hsa-miR-506-3p"	-10.5037843096374	-1451.95830503954	-13.6561775984358	-1.22161535108881	0.262739337634364	0.40998280125114
"hsa-miR-671-5p"	-29.8263256204892	-951959938.349882	-37.3539911009559	-1.22091544418703	0.262987663905555	0.40998280125114
"hsa-miR-490-5p"	6.01630524686157	64.7274268195639	6.43121830041623	1.20995630646203	0.266902049516644	0.415241119633399
"hsa-miR-22-5p"	-30.6291923608588	-1660755286.58727	-55.6343065052505	-1.20319498655517	0.269341619843891	0.417625942695596
"hsa-miR-323a-5p"	8.0409468075651	263.369926543487	7.07874784241305	1.20269184031617	0.26952391347369	0.417625942695596
"hsv1-miR-H1-5p"	-21.0582779432764	-2183601.16809529	-24.1166272021698	-1.19718031705528	0.271527617677283	0.419173573113688
"hsa-miR-891a-5p"	-38.4326424653592	-371003660592.817	-63.2626541085884	-1.19544064566988	0.272162678226046	0.419173573113688
"hsa-miR-181d-5p"	-12.0270063727828	-4173.39677634858	-15.9175306788494	-1.19491803866211	0.272353698598665	0.419173573113688
"hsa-miR-182-5p"	-12.1030069348449	-4399.14346180794	-14.2732637635424	-1.19394747872654	0.272708752260404	0.419173573113688
"hsa-miR-628-3p"	-599.115762532057	-2.24809881786166e+180	-722.668524587637	-1.19105718057482	0.273768403767855	0.41996073137989
"hsa-miR-190b-5p"	-7.37254618685558	-165.713368972438	-8.33232534697975	-1.18270520714881	0.276849937882252	0.42384012446245
"hsa-miR-296-3p"	-9.96150704543303	-997.039634237753	-6.83183704790964	-1.17914245382289	0.278173289556544	0.424239392993455
"hsa-miR-890"	-9.24145007303267	-605.276308725324	-12.9056557758727	-1.17902510383429	0.278216968286451	0.424239392993455
"hsa-miR-484"	-5.64126771226202	-49.9103706358689	-0.633609517157777	-1.17659987694299	0.279120948633191	0.424773348415987
"ebv-miR-BART4-5p"	4.67528754408228	25.5506403635343	6.29992379453067	1.17259362221537	0.28061963444651	0.426207517024043
"hsa-miR-569"	4.96726388487343	31.2820658375808	5.01478021464466	1.16610180768022	0.283062431503923	0.426207517024043
"hsa-miR-92b-5p"	-7.60924412430974	-195.258849367472	-8.30558728507108	-1.16565833705546	0.283229951026989	0.426207517024043
"hsa-miR-769-3p"	5.13924186108369	35.2424388741521	6.32983374805155	1.16520669284268	0.283400643188652	0.426207517024043
"hsa-miR-644a"	406.015871605864	1.6709215839937e+122	158.909424964155	1.16296737487167	0.284248228940719	0.426207517024043
"hsa-miR-449a"	5.07642029040476	33.7407535749021	4.93495162538872	1.16246085966863	0.28444023890589	0.426207517024043
