67860	79093	14	36
67860	79094	55	76
67861	79095	52	73
67862	79096	52	73
67863	79097	18	38
67864	79098	1	23
67865	79099	45	66
67866	79100	46	67
67867	79101	4	25
67868	79102	4	25
67869	79103	4	25
67870	79104	6	27
67871	79105	6	27
67872	79106	44	65
67873	79107	44	65
67874	79108	47	66
67875	79109	48	67
67876	79110	9	30
67877	79111	10	31
67878	79112	3	24
67879	79113	3	24
67880	78970	52	73
67881	78971	49	70
67882	79116	65	85
67883	79117	50	70
67884	79033	15	37
67885	79034	14	36
67886	79120	15	36
67887	79121	15	36
67888	79122	16	37
67889	79123	14	35
67890	79124	13	34
67891	79125	8	29
67892	79126	8	29
67893	79127	14	35
67894	79128	14	35
67895	79129	15	36
67896	79130	20	41
67897	79131	52	73
67898	79132	52	73
67899	78984	14	36
67900	78985	14	36
67902	79090	11	32
67903	79137	50	72
67904	79138	54	76
67905	79139	50	72
67906	79140	51	73
67907	79141	55	76
67908	79142	56	77
67909	79143	62	82
67910	79144	62	82
67911	79145	61	81
67912	79093	23	45
67913	76983	7	29
67914	79148	11	32
67915	79149	11	32
67916	79075	11	32
67917	79076	11	32
67918	79152	45	66
67919	79153	45	66
67921	79155	45	66
67922	79156	49	70
67923	79157	51	72
67924	79158	60	81
67925	79159	54	75
67926	79160	54	75
67927	79161	8	29
67928	79162	14	35
67929	79152	84	105
67930	79153	60	81
67931	79155	50	71
67932	79156	50	71
67933	79003	6	27
67934	79004	6	27
67935	79169	5	26
67936	79170	5	26
67937	78974	1	22
67938	78975	17	38
67939	79173	16	38
67939	79174	54	75
67940	79175	44	65
67941	78986	56	77
67942	78987	56	77
67943	79178	60	81
67944	79179	60	81
67945	79180	49	70
67946	79181	49	70
67947	79106	51	72
67948	79107	46	67
67949	79184	49	70
67950	79185	57	78
67951	79186	43	64
67952	79187	43	64
67953	79188	46	67
67954	79189	46	67
67955	78986	53	74
67956	78987	54	75
67957	79192	54	74
67958	79193	52	72
67959	79174	51	72
67960	79175	51	72
67961	79196	6	27
67962	79197	6	27
67963	79127	6	27
67964	79128	5	26
67965	79200	9	30
67966	79201	6	27
67967	78990	14	35
67968	78991	14	35
67969	79204	9	31
67970	79205	8	30
67971	78998	49	70
67972	78999	49	70
67973	79208	20	41
67974	79209	16	37
67975	79210	15	36
67976	79211	21	42
67977	78984	16	38
67978	78985	16	38
67979	79214	6	28
67980	79215	6	28
67981	79216	16	38
67982	79217	9	31
67983	79218	47	67
67984	79219	47	67
67985	79220	55	76
67986	79221	47	68
67987	79222	6	27
67988	79223	6	27
67989	79224	55	76
67990	79225	55	76
67991	79226	15	36
67992	79227	15	36
67993	79228	45	66
67994	79229	59	80
67995	79230	13	34
67996	79231	13	34
67997	79232	13	34
67998	79233	1	22
67999	79234	6	27
68000	79235	6	27
68001	79091	22	44
68002	79237	60	82
68002	96376	23	47
68003	79238	23	46
68003	79239	61	82
68004	79240	5	25
68004	79241	47	67
68005	79242	52	74
68006	79243	14	33
68006	79244	51	73
68007	79245	6	27
68007	79246	44	67
68008	79247	14	35
68009	79248	8	29
68009	79249	55	76
68010	79250	8	29
68010	79251	45	65
68011	79252	8	29
68011	79253	46	67
68012	79254	13	36
68012	79255	48	69
68013	79256	8	29
68013	79257	43	65
68014	79258	9	28
68014	79259	45	66
68015	79260	13	34
68015	79261	54	75
68016	79262	11	31
68016	79263	48	69
68017	79264	5	26
68018	79265	9	30
68018	79266	45	66
68019	79267	33	54
68019	79268	75	95
68020	79269	16	36
68021	79270	28	48
68022	79271	148	167
68023	79272	140	159
68024	79273	154	174
68025	79274	8	27
68025	79275	29	49
68025	79276	145	165
68026	79277	6	26
68026	79278	79	99
68027	79279	175	196
68028	79280	27	47
68029	79281	2	22
68030	79282	2	22
68031	79283	6	26
68031	98560	71	91
68032	79284	21	40
68033	79285	163	184
68034	79286	155	175
68035	79287	122	142
68036	79288	38	59
68037	79289	17	38
68038	79290	38	59
68039	79291	16	37
68039	79292	54	74
68040	79293	9	30
68040	96377	49	70
68041	79294	55	76
68042	79295	25	46
68042	79296	63	84
68043	79297	32	47
68044	79298	6	28
68044	79299	43	62
68045	79300	12	32
68045	79301	47	68
68046	79302	8	29
68046	79303	48	69
68047	79304	14	38
68047	79305	58	79
68048	79306	14	35
68048	79307	52	73
68049	79308	12	32
68049	79309	49	69
68050	79310	15	37
68050	79311	52	73
68051	79312	14	34
68051	79313	49	69
68052	79314	9	30
68052	79315	49	70
68053	79316	14	38
68053	79317	56	78
68054	79318	11	32
68054	79319	49	70
68055	76202	50	70
68055	98561	12	32
68056	79321	51	72
68057	79322	9	29
68057	79323	47	68
68058	79324	17	38
68058	79325	50	71
68059	79326	16	37
68059	79327	53	73
68060	79328	15	35
68060	79329	50	71
68061	79330	14	35
68061	79331	49	69
68062	79332	12	34
68062	79333	50	71
68063	77295	8	29
68063	79335	43	64
68064	79336	6	28
68064	79337	47	68
68065	79338	13	34
68065	79339	48	69
68066	79340	14	35
68066	79341	54	74
68067	79342	16	36
68067	79343	52	73
68068	79344	16	37
68068	79345	49	71
68069	79346	15	35
68069	79347	52	72
68070	79348	16	37
68070	79349	53	73
68071	79350	13	33
68071	79351	51	71
68072	79352	1	22
68072	79353	42	59
68073	79354	13	35
68073	79355	50	71
68074	79356	13	34
68074	79357	49	69
68075	79358	12	33
68075	79359	51	72
68076	79360	14	36
68076	79361	47	66
68077	79362	14	35
68077	79363	49	69
68078	79364	10	31
68078	79365	40	61
68079	79366	13	34
68079	79367	56	76
68080	79368	8	30
68080	79369	46	67
68081	79370	6	28
68081	79371	46	68
68082	79372	61	81
68083	79373	61	81
68084	79374	16	36
68085	79375	16	36
68086	79376	20	41
68086	79377	61	82
68087	79378	61	81
68088	79379	16	37
68088	79380	55	76
68089	79381	61	83
68090	79382	61	79
68091	79383	16	36
68092	79384	61	82
68092	96380	26	47
68093	79385	61	80
68094	79386	52	70
68095	79387	16	34
68096	79388	16	34
68097	79389	16	38
68098	79390	16	35
68099	79391	22	43
68099	79392	61	81
68100	79393	61	81
68101	79394	60	81
68101	96381	25	46
68102	79395	61	81
68103	79396	61	80
68104	79397	16	39
68105	79398	25	47
68105	79399	61	82
68106	79400	61	79
68107	79401	16	37
68107	79402	55	76
68108	79403	16	36
68109	79404	61	81
68110	79405	62	84
68111	79406	61	82
68112	79407	16	36
68113	79408	16	38
68113	79409	53	74
68114	79410	16	36
68115	79411	16	37
68115	96382	55	76
68116	79412	61	79
68117	79413	61	82
68118	79414	16	37
68119	79415	16	36
68120	79416	25	46
68120	79417	61	82
68121	79418	16	36
68122	79413	61	82
68123	79420	24	45
68123	79421	61	84
68124	79422	22	44
68124	79423	61	82
68125	79422	22	44
68125	79423	61	82
68126	79426	16	37
68126	79427	56	76
68127	79428	16	35
68128	79429	16	37
68129	79430	16	40
68129	79431	79	97
68130	79432	61	81
68131	79433	16	36
68132	79434	16	37
68133	79435	61	82
68134	79436	61	80
68135	79413	61	82
68135	79437	25	46
68136	79439	61	83
68137	79440	16	37
68138	79441	16	38
68139	79442	61	82
68140	79443	61	79
68141	79444	16	38
68142	79445	61	81
68143	79446	61	81
68144	79447	16	40
68145	79448	16	35
68146	79449	16	36
68147	79450	40	62
68148	79451	16	40
68149	79452	61	80
68150	79453	54	76
68151	79454	18	39
68151	79455	61	82
68152	79456	16	37
68152	79457	56	77
68153	79458	25	46
68153	79459	61	82
68154	79460	16	37
68155	79461	16	38
68156	79462	61	84
68157	79463	61	80
68158	79464	61	81
68159	79465	61	81
68160	79466	16	38
68161	79467	16	37
68161	79468	54	74
68162	79469	15	35
68162	79470	52	73
68163	79471	61	79
68164	79472	16	37
68165	79473	23	44
68165	79474	61	81
68166	79475	22	42
68166	79476	61	82
68167	79477	61	82
68168	79478	16	36
68169	79479	16	35
68169	79480	54	75
68170	79481	61	79
68171	79482	61	83
68172	79483	61	82
68173	79484	16	38
68174	79485	61	83
68175	79486	61	84
68176	79487	16	40
68177	79488	61	83
68178	79489	61	81
68179	79490	16	39
68180	79491	16	37
68180	96385	51	72
68181	79492	61	82
68182	79493	61	79
68183	79494	61	79
68184	79495	61	79
68185	79496	16	36
68186	79497	16	34
68187	79498	61	82
68188	79499	16	36
68189	79500	16	37
68190	79501	61	81
68190	96386	21	45
68191	79502	25	46
68191	79503	61	82
68192	79504	51	74
68193	79505	61	81
68194	79502	25	46
68194	79503	61	82
68195	79508	15	36
68196	79509	16	37
68196	79510	55	76
68197	79511	13	33
68198	79512	16	36
68198	79513	51	72
68199	79514	16	37
68199	79515	51	72
68200	79516	61	82
68201	79517	43	63
68202	79518	61	81
68203	79519	61	83
68204	79520	61	85
68205	79521	61	82
68205	96387	22	43
68206	79522	16	37
68206	96388	52	72
68207	79523	48	70
68208	79524	16	38
68208	79525	53	74
68209	79526	13	34
68210	79527	4	24
68210	79528	45	64
68211	79529	19	40
68211	79530	57	76
68212	79531	13	35
68213	79532	8	29
68214	79533	16	38
68215	79534	7	24
68216	79535	16	38
68216	79536	54	74
68217	79537	19	40
68217	79538	59	78
68218	79539	45	64
68220	79541	51	74
68221	79542	15	36
68221	79543	52	73
68222	79544	8	30
68222	79545	46	68
68223	79546	8	29
68223	79547	40	62
68224	79548	44	66
68225	79549	54	75
68226	79549	57	78
68227	79551	41	62
68228	79552	7	28
68229	79553	16	37
68229	79554	53	74
68230	79555	51	73
68231	79556	57	78
68232	79557	17	39
68233	79558	10	31
68234	79559	47	67
68235	79560	47	69
68236	79561	52	73
68237	79562	16	36
68238	79563	11	33
68238	79564	48	70
68239	79565	6	27
68239	79566	44	65
68240	79567	6	28
68240	79568	42	64
68241	79569	4	25
68241	79570	42	62
68242	79571	6	28
68242	79572	43	62
68243	79573	5	25
68243	79574	42	63
68244	79575	1	21
68244	79578	38	59
68245	79577	1	21
68245	79578	38	59
68246	79579	2	23
68246	79580	41	63
68247	79581	12	32
68247	79582	49	70
68248	79583	9	30
68248	79584	47	69
68249	79585	15	38
68249	79586	57	74
68250	79587	18	39
68250	79588	57	78
68251	79589	15	36
68251	79590	51	72
68252	79591	14	35
68252	79592	49	71
68253	79593	14	35
68253	79594	52	74
68254	79595	18	39
68254	79596	53	75
68255	79597	14	37
68255	79598	52	72
68256	79599	49	70
68257	79600	15	36
68257	79601	52	74
68258	79602	14	35
68258	79603	48	69
68259	79604	15	36
68259	93927	54	75
68260	79605	48	68
68260	93928	13	34
68261	79606	52	74
68262	79607	23	43
68262	79608	58	78
68263	79609	10	31
68263	79610	48	68
68264	79611	12	34
68264	79612	48	70
68265	79613	14	35
68265	93929	54	74
68266	79614	15	37
68266	93930	56	77
68267	79615	54	76
68268	79616	51	72
68268	93931	14	36
68269	79617	47	68
68269	93932	13	34
68270	79618	14	35
68270	79619	54	75
68271	79620	49	70
68271	93933	14	35
68272	79621	15	37
68272	79622	53	74
68273	79623	58	81
68273	93934	23	43
68274	79624	13	32
68274	79625	48	70
68275	79626	52	73
68275	98564	15	36
68276	79627	42	64
68277	79628	29	51
68277	79629	68	88
68278	79630	43	65
68279	79631	27	49
68279	79632	61	83
68280	79633	1	19
68280	79634	65	85
68281	79635	42	63
68282	79636	42	61
68283	79637	16	37
68284	79638	13	33
68285	79639	11	32
68286	79640	15	36
68286	96390	51	72
68287	79641	48	71
68288	79642	24	45
68288	79643	64	86
68289	79644	15	35
68289	96391	53	74
68290	79645	17	41
68290	79646	57	79
68291	79647	14	35
68292	79648	30	51
68292	79649	69	91
68293	79650	65	86
68293	96392	29	50
68294	79635	41	62
68295	79644	15	35
68295	96394	53	74
68296	79653	49	70
68297	79654	18	40
68298	79655	20	39
68299	79656	18	39
68300	79657	56	76
68301	79658	7	28
68302	79659	11	32
68303	79660	24	45
68304	79661	1	21
68304	79662	65	85
68305	79663	15	36
68305	79664	52	72
68306	79665	20	41
68306	79666	55	77
68307	79667	15	36
68307	79668	49	70
68308	79669	13	34
68308	79670	70	91
68309	79671	22	43
68309	79672	59	80
68310	79673	14	35
68310	79674	54	75
68311	79675	18	40
68311	79676	58	79
68312	79677	14	34
68312	79678	49	67
68313	79679	14	35
68313	79680	55	76
68314	79681	18	40
68314	79682	57	77
68315	79683	21	45
68315	79684	58	79
68316	79685	19	41
68316	79686	58	78
68317	79687	2	25
68317	79688	43	66
68318	79689	4	24
68318	79690	42	63
68319	79691	18	43
68319	79692	55	74
68320	79693	15	39
68320	79694	56	78
68321	79695	19	40
68321	79696	53	74
68322	79697	48	69
68323	79698	45	65
68324	79699	11	33
68324	79700	52	73
68325	79701	18	39
68325	79702	56	77
68326	79703	25	47
68326	79704	63	83
68327	79705	21	42
68327	79706	60	84
68328	79707	14	35
68328	79708	66	87
68329	79709	15	36
68330	79710	27	45
68330	79711	66	87
68331	79712	13	34
68331	79713	49	70
68332	79714	14	36
68332	79715	58	78
68333	79716	14	34
68333	79717	52	73
68334	79718	14	34
68334	79719	50	71
68335	79720	38	59
68336	79721	20	43
68336	79722	56	78
68337	79723	4	27
68337	79700	45	66
68338	79725	19	40
68338	79726	56	77
68339	79727	30	51
68340	79728	14	34
68340	79729	47	68
68341	79730	15	36
68341	79731	55	77
68342	79732	33	55
68342	79733	70	89
68343	79734	25	46
68343	79735	60	81
68344	79700	52	73
68344	79736	11	34
68345	79738	27	47
68345	79739	65	85
68346	79740	6	27
68346	79741	50	75
68347	79742	56	77
68348	79743	14	35
68348	79744	54	74
68349	79745	29	51
68349	79746	65	87
68350	79747	11	32
68350	79748	48	69
68351	79749	4	26
68351	79750	42	63
68352	79751	7	27
68353	79751	1	21
68354	79751	29	49
68355	79754	2	22
68356	79755	74	94
68357	79756	26	46
68357	96396	67	88
68358	79757	71	91
68359	79758	59	77
68360	79758	60	78
68361	79760	19	40
68362	79761	22	43
68363	79762	23	44
68364	79763	46	65
68365	79764	83	104
68366	79765	42	63
68367	79766	59	79
68368	79766	57	77
68369	79768	21	41
68369	79769	51	73
68370	79770	40	58
68371	79771	29	50
68371	79772	67	88
68372	79773	25	46
68372	79774	62	84
68373	79721	22	45
68373	79722	58	80
68374	79721	28	51
68374	79778	64	86
68375	79779	9	29
68375	79780	46	67
68376	79781	24	45
68376	79782	64	85
68377	79783	20	41
68377	79784	57	78
68378	79785	15	36
68379	79786	14	34
68379	79787	50	72
68380	79788	65	82
68382	79790	17	38
68382	79791	54	74
68383	79792	18	39
68383	79793	52	73
68384	79794	75	95
68385	79795	72	90
68385	98565	38	58
68386	79796	12	33
68386	79797	53	73
68387	79798	27	47
68387	79799	65	84
68388	79800	88	109
68388	98566	10	30
68389	79801	29	49
68390	79802	43	63
68391	79803	14	33
68392	79804	1	22
68393	79805	7	27
68394	79806	27	49
68394	79807	73	94
68395	79808	69	87
68396	79809	20	41
68397	79810	49	70
68398	79811	10	30
68398	79812	76	97
68399	79813	69	87
68400	79814	1	21
68402	79816	21	45
68402	79817	59	80
68403	79818	24	45
68403	79819	61	82
68404	79820	34	55
68405	79821	14	35
68405	79822	50	71
68406	79823	20	42
68406	79824	56	77
68407	79825	60	80
68408	79826	7	27
68409	79827	17	37
68409	79828	76	96
68410	79829	59	79
68411	79830	16	36
68412	79831	18	38
68413	79832	41	61
68414	79833	20	40
68414	79834	75	95
68415	79835	29	49
68416	79836	29	49
68417	79837	3	23
68418	79838	6	26
68419	79839	29	49
68420	79840	170	190
68421	79841	170	190
68422	79842	17	37
68422	79843	90	110
68423	79844	3	23
68424	79845	21	41
68424	79846	137	158
68425	79847	77	97
68426	79848	90	110
68427	79849	13	33
68427	79850	105	125
68428	79851	15	35
68428	79852	53	75
68429	79853	14	35
68430	79854	8	29
68431	79855	41	63
68432	79856	8	29
68433	79857	49	69
68434	79858	46	68
68435	79859	44	65
68436	79860	8	28
68436	79861	44	64
68437	79862	17	37
68438	79863	6	27
68439	79864	8	30
68440	79865	8	31
68440	79866	47	68
68441	79867	65	86
68442	79868	69	89
68443	79869	15	36
68444	79870	14	35
68444	79871	54	73
68445	79872	6	29
68446	79873	48	69
68447	79874	2	23
68448	79875	14	34
68449	79876	13	33
68449	79877	50	68
68450	79878	15	37
68451	79879	15	36
68452	79880	9	29
68452	79881	47	67
68453	79882	50	70
68454	79883	16	38
68455	79884	39	62
68456	79885	31	52
68456	79886	70	91
68457	79887	7	28
68458	79888	61	81
68459	79889	17	38
68459	79890	55	75
68460	79891	25	45
68461	79892	14	35
68462	79893	15	36
68463	79894	56	79
68464	79895	17	38
68465	79896	15	38
68465	79897	53	75
68466	79898	14	35
68467	79899	48	69
68468	79900	55	75
68469	79901	14	35
68469	79902	57	78
68470	79903	52	73
68471	79904	62	85
68472	79905	16	38
68473	79906	14	36
68474	79907	15	38
68475	79908	52	73
68476	79909	24	46
68477	79910	14	34
68478	79911	59	81
68479	79912	37	58
68480	79913	48	68
68481	79914	60	80
68482	79915	1	23
68483	79916	13	34
68484	79917	6	27
68485	79918	47	67
68486	79918	53	73
68487	79920	23	44
68488	79920	12	33
68489	79920	22	43
68490	79924	55	75
68490	79925	15	37
68491	79925	15	37
68491	79924	53	73
68492	79927	8	30
68492	79928	46	66
68493	79929	22	44
68494	79930	16	37
68495	79931	7	28
68496	79932	14	35
68497	79933	16	37
68498	79934	3	24
68499	79935	14	35
68500	79936	15	38
68500	79937	54	73
68501	79938	49	71
68502	79939	49	71
68503	79940	52	72
68504	79941	14	34
68505	79941	12	32
68506	79943	51	71
68507	79944	61	81
68508	79945	49	71
68509	79946	51	73
68510	79947	6	27
68510	79948	47	68
68511	79949	12	33
68512	79950	17	39
68513	79951	16	38
68514	79952	3	25
68515	79952	3	25
68516	79954	46	66
68517	79955	17	38
68518	79956	8	29
68519	79957	4	27
68520	79958	46	68
68521	79959	7	29
68522	79960	15	36
68523	79960	13	34
68524	79962	8	28
68524	79963	45	65
68525	79964	51	72
68526	79965	14	34
68527	79965	9	29
68528	79967	53	74
68529	79968	45	66
68530	79969	48	69
68531	79970	52	73
68532	79971	52	73
68533	79972	48	69
68534	79973	47	67
68535	79974	23	45
68536	79975	15	31
68537	79976	6	23
68538	79977	19	39
68539	79978	14	33
68539	79979	51	73
68540	79978	14	33
68540	79979	51	73
68541	79982	18	39
68542	79983	60	81
68543	79984	4	25
68544	79985	53	72
68545	79986	3	24
68546	79987	13	34
68547	79987	14	35
68548	79989	20	41
68548	79990	64	84
68549	79991	19	41
68550	79992	53	74
68551	79993	50	70
68552	79994	15	35
68553	79995	51	74
68554	79996	15	36
68555	79996	15	36
68556	79998	19	41
68556	79999	57	78
68557	80002	14	35
68557	80003	51	72
68558	80002	14	35
68558	80003	51	72
68559	80004	9	30
68560	80005	45	66
68561	80006	56	77
68562	80007	14	36
68562	80008	54	75
68563	80007	16	38
68563	80010	61	82
68564	80011	68	88
68565	80012	18	38
68566	80013	17	37
68567	80014	14	37
68568	80015	24	44
68569	80015	12	32
68570	80017	17	37
68571	80018	39	62
68572	80019	55	75
68573	80020	50	72
68574	80020	44	66
68575	80022	47	69
68576	80023	55	76
68577	80024	42	63
68578	80025	7	28
68579	80026	8	30
68580	80027	16	37
68581	80028	51	73
68582	80029	16	38
68583	80030	16	37
68584	80031	8	29
68585	80032	4	24
68586	80033	6	26
68587	80034	42	62
68588	80035	8	29
68588	80036	48	68
68589	80037	14	35
68590	80038	14	36
68590	80039	55	75
68591	79940	51	71
68592	80041	6	28
68592	80042	43	64
68593	80043	45	65
68594	80044	53	73
68595	80045	11	32
68596	80046	48	68
68597	80047	10	31
68598	80048	5	25
68599	80049	8	30
68600	80050	51	72
68601	80051	52	74
68602	80052	53	74
68603	80053	48	69
68604	80054	11	32
68605	80055	14	35
68606	80054	12	33
68607	80057	14	35
68608	80058	14	36
68608	80059	51	71
68609	80060	17	37
68609	80061	57	78
68610	80062	53	73
68611	80063	51	72
68612	80063	51	72
68613	80065	54	74
68614	80065	54	74
68615	80067	15	36
68615	80068	56	75
68616	79950	14	36
68617	80070	17	38
68618	80071	17	38
68619	80072	6	24
68620	80073	6	24
68621	79952	12	34
68622	79952	12	34
68623	79954	49	69
68624	80077	10	31
68625	80050	55	76
68626	80051	50	72
68627	80080	53	74
68628	80081	2	23
68629	79964	51	72
68630	79974	16	38
68631	80084	59	80
68632	80084	59	80
68633	80084	59	80
68634	80087	50	71
68635	80088	42	62
68636	80089	15	38
68637	79985	53	72
68638	80091	15	36
68639	80092	25	45
68640	80093	16	36
68641	80094	31	53
68642	80095	53	74
68643	80096	53	75
68644	80097	47	68
68645	80098	16	37
68646	80098	31	52
68647	80100	16	37
68648	80101	50	71
68649	80102	63	83
68650	80103	59	81
68651	80053	39	60
68652	80105	13	34
68652	80106	56	76
68653	80107	53	74
68654	80108	16	37
68654	96397	55	76
68655	80109	12	33
68656	80110	9	31
68657	79939	44	66
68658	80112	8	30
68659	80113	53	74
68660	80114	43	64
68661	80115	21	44
68661	80116	61	81
68662	80117	28	52
68663	80118	28	52
68664	80119	20	40
68664	80120	66	87
68665	80121	16	36
68665	80122	53	74
68666	80123	15	37
68666	80124	52	72
68667	80125	21	42
68667	80126	60	82
68668	80127	18	40
68668	80128	55	77
68669	80129	15	35
68669	80130	50	72
68670	80131	14	36
68670	80132	48	68
68671	80133	21	42
68671	80134	60	81
68672	80135	54	76
68673	80136	15	35
68673	80137	56	76
68674	80138	19	39
68674	80139	60	81
68675	80140	16	38
68675	80141	51	73
68676	80142	16	37
68676	80143	51	72
68677	80144	19	39
68677	80145	81	103
68678	80146	52	70
68679	80147	11	37
68679	80148	54	75
68680	80149	14	34
68680	80150	50	71
68681	80151	17	39
68681	80152	55	75
68682	80153	16	38
68682	80154	61	80
68683	80155	21	43
68683	80156	59	80
68684	80157	47	68
68685	80158	20	43
68686	80159	22	43
68686	80160	60	82
68687	80161	31	52
68687	80162	67	88
68688	80163	18	40
68688	80164	57	77
68689	80165	21	41
68689	80166	56	77
68690	80167	18	39
68691	80168	18	40
68692	80169	53	74
68693	80170	71	92
68694	80171	15	36
68695	80172	16	36
68697	80174	22	41
68697	80175	59	80
68698	80176	18	39
68698	80177	55	75
68699	80178	17	38
68699	80179	60	81
68700	80180	13	34
68701	80181	50	71
68702	80182	22	44
68703	80183	55	76
68704	80184	7	29
68705	80185	56	77
68706	80186	16	35
68706	80187	55	76
68707	80188	20	41
68708	80189	16	39
68709	80190	15	36
68709	80191	49	70
68710	80192	6	27
68711	80193	12	33
68712	80194	2	23
68713	80195	17	40
68714	80196	17	37
68714	80197	55	74
68715	80198	10	29
68715	80199	43	63
68716	80200	5	26
68716	80201	40	60
68717	80202	49	69
68718	80203	25	45
68718	80204	62	83
68719	85821	41	62
68720	80206	22	43
68721	80207	8	29
68722	80208	53	75
68723	80209	59	80
68724	80210	9	31
68725	80211	54	75
68726	80212	14	37
68726	80213	51	70
68727	80214	19	42
68728	80215	15	36
68729	80216	15	37
68730	80217	20	42
68731	80218	16	38
68732	80219	52	74
68733	80220	41	63
68734	80221	54	76
68735	80222	71	92
68736	80223	15	36
68736	80224	53	73
68737	80225	45	66
68738	80226	52	74
68739	80227	54	75
68740	80228	6	27
68741	80229	17	39
68741	80230	52	75
68742	80231	15	36
68742	80232	55	76
68743	80233	22	43
68744	80234	16	36
68744	80235	54	75
68745	80236	11	32
68746	80237	5	26
68747	80238	20	42
68748	80239	50	71
68749	80240	2	25
68750	80241	38	58
68751	80242	31	54
68752	80243	6	27
68753	80244	21	43
68754	80245	61	85
68755	80246	51	72
68756	80247	19	40
68757	79856	7	28
68758	80249	15	36
68759	80250	26	48
68760	80251	6	27
68761	80252	1	21
68761	80253	38	60
68762	80254	52	73
68763	80255	13	34
68764	80256	51	71
68765	80257	77	97
68766	80258	75	95
68767	80259	80	100
68768	80260	78	98
68769	80261	43	63
68770	80262	81	101
68771	80263	56	76
68772	80264	56	76
68774	80266	81	101
68775	80267	80	100
68776	80268	81	101
68777	80269	63	83
68778	80270	52	72
68779	80271	100	120
68780	80272	46	66
68781	80273	49	69
68782	80274	48	68
68783	80275	48	68
68784	80276	49	69
68785	80277	48	69
68786	80278	48	68
68787	80279	10	29
68787	80280	51	70
68788	80281	9	31
68788	80282	49	69
68789	80283	6	29
68789	80284	46	67
68790	80285	6	28
68790	80286	43	63
68791	80287	6	27
68791	80288	47	69
68792	80289	15	36
68792	80290	50	71
68793	80291	8	30
68793	80292	47	69
68794	80293	16	37
68794	80294	58	79
68795	80295	12	33
68796	80296	136	157
68797	80297	63	83
68798	80298	70	90
68799	80299	95	114
68800	80300	82	102
68801	80301	84	105
68802	80302	7	27
68803	80303	106	126
68803	80304	142	162
68804	80305	129	149
68804	80306	150	170
68805	80307	6	26
68806	80308	12	32
68808	80310	58	78
68809	80311	59	79
68809	98573	3	23
68810	80312	69	89
68811	80313	20	42
68812	80314	42	62
68813	80315	10	30
68813	80316	43	64
68814	87024	7	28
68814	87025	39	60
68815	80319	11	32
68815	80320	55	77
68816	80321	15	36
68816	80322	48	69
68817	80323	15	36
68817	80324	62	84
68818	80325	14	35
68818	80326	64	85
68819	80327	5	26
68819	80328	50	71
68820	80329	12	33
68820	80330	52	73
68821	80331	14	38
68821	80332	48	68
68822	80333	14	35
68822	80334	56	79
68823	80335	15	35
68823	80334	47	70
68824	80337	12	31
68824	80338	47	68
68825	80339	20	42
68825	80340	54	75
68826	80341	21	43
68826	80342	72	92
68827	80343	8	30
68827	80344	47	69
68828	80345	24	46
68828	80346	67	91
68829	80347	21	42
68829	80348	54	75
68830	80349	4	24
68830	80350	45	67
68831	80351	15	36
68831	80352	76	93
68832	80353	19	40
68832	80354	67	89
68833	80355	1	22
68833	80356	37	58
68834	80357	17	37
68834	80358	55	77
68835	80359	22	43
68835	80360	87	108
68836	80361	19	41
68836	80362	65	85
68837	80363	14	36
68837	80364	52	73
68838	80365	14	33
68838	80366	53	73
68839	80367	25	46
68839	80368	60	82
68840	80369	17	38
68840	80370	52	73
68841	80369	12	33
68841	80372	46	67
68842	80373	16	37
68842	80374	61	80
68843	80375	11	32
68843	80376	55	77
68844	80377	17	39
68844	80378	56	78
68845	80379	15	38
68845	80380	60	79
68846	80381	21	44
68846	80382	70	90
68847	80383	11	32
68847	80384	53	72
68848	80385	13	35
68848	80386	52	72
68849	80387	16	38
68849	80388	50	71
68850	80389	19	40
68850	80390	52	72
68851	80391	19	40
68851	80392	58	77
68852	80393	16	37
68852	80394	56	78
68853	80395	17	35
68853	80396	51	70
68854	80397	12	35
68854	80398	59	78
68855	80399	12	34
68855	80400	44	64
68856	80401	14	36
68856	80402	56	78
68857	80403	14	36
68857	80404	60	82
68858	80405	15	37
68858	80406	65	85
68859	80407	19	39
68859	80408	55	76
68860	80409	14	33
68860	80410	49	70
68861	80411	14	35
68861	80412	55	76
68862	80413	17	39
68862	80414	65	84
68863	80415	14	33
68863	80416	65	83
68864	80417	12	33
68864	80418	46	68
68865	80419	14	36
68865	80420	46	64
68866	80421	4	24
68867	80422	19	41
68867	80423	67	89
68868	80424	58	78
68869	80425	27	47
68869	80426	71	88
68870	80427	15	34
68871	80428	10	29
68872	80429	10	29
68872	80430	43	66
68873	80431	18	39
68873	80432	60	81
68874	80433	14	34
68874	80434	48	69
68875	80435	14	35
68875	93938	55	76
68876	80436	59	80
68877	80437	16	39
68877	80438	54	76
68878	80439	54	76
68878	93939	17	37
68879	80440	10	33
68879	80441	48	71
68880	80442	60	82
68881	80442	60	82
68882	80444	6	27
68882	93940	45	67
68883	80445	52	75
68883	93941	13	35
68884	80446	55	77
68884	93942	16	40
68885	80447	56	77
68886	80448	15	36
68886	93943	52	73
68887	80449	15	38
68887	93944	53	75
68888	80450	16	38
68889	80451	15	39
68889	80452	56	77
68890	80453	50	70
68891	80454	58	79
68892	80455	46	67
68892	93945	9	30
68893	80456	60	81
68894	80457	7	29
68894	80458	45	67
68895	80459	6	26
68895	80460	41	62
68896	80461	4	25
68896	80462	38	59
68917	80483	21	41
