""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"
"hsa-miR-200b-5p"	369.806404940157	2.10290898038537e+111	370.352555837428	15.1849957969581	1.62089894588735e-09	2.3065482216987e-09
"hsa-miR-509-3-5p"	168.32413169386	4.68395413619458e+50	162.738542317912	15.178789711933	1.62892276066798e-09	2.3136736248747e-09
"hsa-miR-602"	228.404994324712	5.71155615687083e+68	216.106808600028	15.1758214814585	1.63277545195358e-09	2.31485909731682e-09
"hsa-miR-335-3p"	110.307131916949	1.60603661650933e+33	110.417603694948	15.1348936818968	1.68690910184497e-09	2.38719424559981e-09
"hsa-miR-324-5p"	279.899964985254	1.81253017676242e+84	273.060824758035	15.0704751142962	1.77605856946307e-09	2.50872361469277e-09
"hsa-miR-887-3p"	151.475294242528	3.96832441528337e+45	183.523045819695	15.0407185316034	1.81893696169607e-09	2.56456737062663e-09
"hsa-miR-520d-5p"	3145.68450075161	Inf	3435.7935745883	15.0350524885601	1.82722694446119e-09	2.57152856220501e-09
"hsa-miR-578"	102.388957638514	6.63968496801094e+30	101.898983379022	15.0122772289623	1.86096134026655e-09	2.6142075970411e-09
"hsv1-miR-H1-5p"	211.657918588902	5.19256946412343e+63	210.254000403846	14.9937413236971	1.8889105206938e-09	2.64861859117394e-09
"hsa-miR-766-3p"	451.743715787998	9.73663309660812e+135	433.995947485252	14.9407192339718	1.9713797051161e-09	2.75658716802859e-09
"hsa-miR-516b-5p"	270.45648473554	2.60324130944853e+81	279.37568524523	14.9396398331534	1.97309824673754e-09	2.75658716802859e-09
"hsa-miR-551b-3p"	3058.76120197648	Inf	3776.80021017969	14.9256389070445	1.99553594655029e-09	2.78286558364377e-09
"hsa-miR-668-3p"	248.721461225288	7.45796591509679e+74	247.381875303577	14.8924377158138	2.04984728912536e-09	2.85341718831062e-09
"hsa-miR-634"	1902.38109752665	Inf	1936.15831423882	14.6559787006011	2.48576567877228e-09	3.45395339785931e-09
"hsa-miR-487a-3p"	366.756599105736	2.53943697366976e+110	355.479923533708	14.5799505543239	2.64631810461742e-09	3.67039057186539e-09
"hsa-miR-649"	97.7301574522005	2.62850540306511e+29	106.25161581149	14.5720608184654	2.66360658971824e-09	3.68524981636745e-09
"hsa-miR-494-3p"	1585.56504156323	Inf	1737.36931801181	14.5705645358879	2.66689900644813e-09	3.68524981636745e-09
"hsa-miR-625-5p"	728.023433810755	1.43512960441525e+219	685.421769254714	14.568501462945	2.67144575997432e-09	3.68524981636745e-09
"hsa-miR-133b"	316.398361386783	1.75953275660185e+95	302.11233036967	14.5414063963538	2.731939096247e-09	3.76193408765072e-09
"hsa-miR-302d-5p"	2249.53034725769	Inf	2279.82566550548	14.458467149401	2.92644046060082e-09	4.02254450408751e-09
"hsa-miR-216b-5p"	93.1236303371745	1.07896171949605e+28	96.4577006300991	14.427758681631	3.00218539220946e-09	4.11927763117111e-09
"hsa-miR-518a-3p"	177.417885302025	2.55920598768792e+53	179.167254150147	14.385752298368	3.10922765323326e-09	4.25853144648198e-09
"hsa-miR-648"	80.825921510155	2.14302285001963e+24	88.133937586334	14.37691154413	3.13227408804951e-09	4.2824495998823e-09
"hsa-miR-342-3p"	2040.31544616462	Inf	2054.83230142897	14.2627808663483	3.44685203635303e-09	4.7041557150939e-09
"hsa-miR-934"	527.590361933428	6.61491648040246e+158	599.444276248905	14.2464563019093	3.4945540277406e-09	4.76078674827182e-09
"hsa-miR-31-5p"	279.467341172761	1.3429272965719e+84	259.125557185838	14.2234153204257	3.56309274839253e-09	4.84555343620048e-09
"hsa-miR-29c-5p"	360.840170345024	4.20450539764036e+108	356.323769266399	14.2140457727149	3.59137557789192e-09	4.87537180220017e-09
"hsa-miR-139-5p"	320.457483285239	2.9330185104423e+96	327.688763560554	14.1838850283069	3.68406816039058e-09	4.99236798413353e-09
"hsa-miR-553"	181.721101063208	5.05245280096585e+54	182.158949101892	14.0725014236496	4.04929704486843e-09	5.47762051748517e-09
"hsa-miR-154-5p"	702.573260680501	3.13058583807796e+211	716.709285470498	14.0633493410766	4.08099052740423e-09	5.51077418049128e-09
"hsa-let-7a-3p"	125.454399414841	5.8282384524036e+37	123.621785933193	14.0564256486301	4.10514414054329e-09	5.53364772547751e-09
"hsa-miR-643"	101.302864447425	3.12752539915194e+30	104.322710610159	14.0484878862284	4.13302445439431e-09	5.56145571319375e-09
"hsa-miR-891a-5p"	305.308400359363	8.0720981952646e+91	335.507803650524	14.0318514704462	4.19211963014236e-09	5.63109589548019e-09
"hsa-miR-145-5p"	470.898817523439	5.68419537942334e+141	462.142519164208	13.9672349939043	4.43040200098155e-09	5.94076631949799e-09
"hsa-miR-374a-5p"	1580.98725627609	Inf	1471.46187290423	13.8968942804069	4.70643147307394e-09	6.29988296657541e-09
"hsa-miR-191-5p"	2698.263997912	Inf	2644.78799314129	13.8691734601701	4.82023794687922e-09	6.44097997431423e-09
"hsa-miR-29b-1-5p"	148.888005427428	6.60321789113833e+44	147.405267098198	13.7774733124599	5.2182614394953e-09	6.96070699842243e-09
"hsa-miR-924"	80.2270345832491	1.41495905489596e+24	84.4946613617368	13.7525341586479	5.33251465897923e-09	7.08920760553153e-09
"hsa-miR-146b-5p"	1041.87818827972	Inf	1036.17259887803	13.7524120670744	5.33308055852894e-09	7.08920760553153e-09
"hsa-miR-920"	355.449926984327	1.00251292116857e+107	365.168164366814	13.7497253925727	5.34554974550318e-09	7.09348902214695e-09
"hsa-miR-129-2-3p"	5373.48963921689	Inf	5535.04402233514	13.7235579790352	5.46864651401445e-09	7.244303758634e-09
"hsa-miR-92a-2-5p"	106.421994754471	1.08695764008575e+32	100.158111386004	13.7087887503173	5.53946499335174e-09	7.32546491362204e-09
"hsa-miR-599"	63.2984612225409	11343197854470291456	78.2406230788918	13.6818833751958	5.67102023712856e-09	7.48652757638143e-09
"hsa-miR-7-5p"	3742.30638024751	Inf	3692.05899823489	13.6604494544986	5.77822323807084e-09	7.61494368316209e-09
"hsa-miR-510-5p"	399.142850617327	1.42551105822121e+120	422.500368805804	13.6529343574367	5.81632399758862e-09	7.65200772924609e-09
"hsa-miR-136-5p"	626.827733566608	4.94253686887141e+188	639.324123770301	13.5848274636843	6.17417984131094e-09	8.10889715459844e-09
"hsa-miR-568"	64.9443470939949	35497398340624134144	76.0112980921654	13.5798892677889	6.20103051995471e-09	8.13024001505173e-09
"hsa-miR-30d-5p"	1802.85254578502	Inf	1608.21336344696	13.5671434467128	6.27091512427317e-09	8.20783600736778e-09
"hsa-miR-107"	1933.44502586188	Inf	1883.31575974678	13.5081456338955	6.60559693493298e-09	8.63116328636048e-09
"hsa-miR-329-3p"	579.049270892355	2.04738494728474e+174	614.462695291715	13.4447523140541	6.9867051926597e-09	9.10706861544356e-09
"ebv-miR-BART16"	480.487257201501	4.37599635890482e+144	453.02544908054	13.4436457419866	6.99356377378912e-09	9.10706861544356e-09
"hsa-miR-20a-5p"	1431.22182937237	Inf	1490.8540883286	13.3578693495693	7.54785489677046e-09	9.8122113658016e-09
"hsa-miR-483-5p"	335.917301613007	1.32185509100638e+101	327.483548496165	13.3478511835962	7.61560659273382e-09	9.88353681324339e-09
"hsa-miR-15a-3p"	78.4008932691375	3.99043793897714e+23	68.1166652465251	13.2961829630936	7.97555622787737e-09	1.033319531551e-08
"ebv-miR-BART2-3p"	2079.15436811001	Inf	2222.00907657496	13.2567760308814	8.26235442809137e-09	1.06867214946814e-08
"hsa-miR-9-5p"	6670.96488130008	Inf	7355.92198629053	13.2529684143651	8.2906466519597e-09	1.0705262596049e-08
"hsa-miR-628-3p"	4285.43275895174	Inf	3953.04129763616	13.2379025172731	8.40361682329195e-09	1.08328976528822e-08
"hsa-miR-555"	72.1050555417515	5.07907419553524e+21	78.6599941451208	13.2061587883733	8.64708977782233e-09	1.11280500999828e-08
"hsa-miR-647"	144.996855253043	4.45043751784148e+43	164.742386546892	13.1847446396691	8.81560621491458e-09	1.13259128422772e-08
"hsa-miR-21-5p"	745.538371121711	2.68789702184634e+224	679.41593137199	13.1808005073921	8.84702683814088e-09	1.13472735532676e-08
"hsa-miR-203a-3p"	164.809860506389	4.09931784981115e+49	159.567128952201	13.1770172747989	8.87727864958764e-09	1.13670663175855e-08
"hsa-miR-323a-3p"	235.499430606789	7.80535345756384e+70	243.919440950253	13.1728350494674	8.91085019785954e-09	1.13910368362638e-08
"hsa-miR-411-3p"	267.465371736359	3.27415845889356e+80	269.285231241492	13.1693047138702	8.93929497958708e-09	1.14083847742817e-08
"hsa-miR-379-3p"	199.986882902028	1.59239385450407e+60	204.916869539582	13.1644169026085	8.97883828221696e-09	1.14398155522598e-08
"hsa-miR-149-5p"	654.500937889167	1.05782662752994e+197	697.051916202975	13.1532439529883	9.06993646271945e-09	1.15367185189151e-08
"hsa-miR-377-3p"	1033.63911107546	Inf	1058.35918117066	13.1292771964643	9.26871250319422e-09	1.17700372350165e-08
"hsa-miR-489-3p"	64.0006595265398	18455178911449157632	69.2401621550147	13.0960027937737	9.55247507657353e-09	1.21103279069949e-08
"hsa-miR-30e-5p"	1470.1135950158	Inf	1367.88537525065	13.0308798444376	1.01351897070414e-08	1.28278721209584e-08
"hsa-miR-193a-5p"	4960.92748954198	Inf	3956.00383170552	12.9911635324141	1.05092129945259e-08	1.32793515103812e-08
"hsa-miR-630"	402.199342060446	1.18594950049288e+121	392.648299159179	12.9640240465818	1.0773301315886e-08	1.35906613639548e-08
"hsa-miR-545-5p"	79.8459764160632	1.08651051658718e+24	84.1417399878948	12.9328055016928	1.10859198711334e-08	1.39620698541204e-08
"hsa-miR-487b-3p"	1035.57403231089	Inf	1137.81507528247	12.9179406610602	1.12381836811661e-08	1.41306342351711e-08
"hsa-miR-211-5p"	110.500092859209	1.83587232160265e+33	108.741286244007	12.8669295400995	1.17780056917364e-08	1.47851560811159e-08
"hsa-miR-181b-5p"	706.467256121409	4.65409288945196e+212	646.029504271377	12.8354542047771	1.21249265310724e-08	1.51957821067526e-08
"hsa-miR-409-3p"	256.833960604957	2.06407772594318e+77	227.188560361079	12.8050917892457	1.2469990541324e-08	1.56027450981982e-08
"hsa-miR-190a-5p"	442.197843796944	1.30261177842403e+133	419.528493609815	12.8016058188475	1.25102774523541e-08	1.56276592930873e-08
"hsa-miR-198"	294.322018921184	3.97883637498191e+88	289.541179236488	12.7417686579858	1.3224029898689e-08	1.6492408019991e-08
"ebv-miR-BART11-5p"	103.770335146838	1.72975079668667e+31	86.4168711361078	12.7311296301949	1.33554489987961e-08	1.6629268477397e-08
"hsa-miR-128-3p"	4223.92552284826	Inf	4448.89170697688	12.6743733889571	1.40806253693235e-08	1.75037919907149e-08
