miRTarBase_ID	miRNA	Species_miRNA	Target_Gene	Target_Gene_Entrez_ID	Species_Target_Gene	Experiments	Support_Type	References_PMID
MIRT733046	rno-miR-34a-5p	Rattus_norvegicus	Ccnd1	58919	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	26459758
MIRT733047	rno-miR-34a-5p	Rattus_norvegicus	Ccne2	362485	Rattus_norvegicus	Immunohistochemistry-qRT_PCR-Western_blot	Functional_MTI	26385312
MIRT733048	rno-miR-34a-5p	Rattus_norvegicus	Met	24553	Rattus_norvegicus	Immunohistochemistry-qRT_PCR-Western_blot	Functional_MTI	26385312
MIRT733059	rno-miR-132-5p	Rattus_norvegicus	Nsun2	361191	Rattus_norvegicus	qRT_PCR-Western_blot	Functional_MTI	27539363
MIRT733079	rno-miR-139-5p	Rattus_norvegicus	Grin2a	24409	Rattus_norvegicus	qRT_PCR-Western_blot	Functional_MTI	27731509
MIRT733205	rno-miR-133a-3p	Rattus_norvegicus	Tagln2	304983	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	25421410
MIRT733302	rno-miR-17-5p	Rattus_norvegicus	Il6st	25205	Rattus_norvegicus	Microarray-qRT_PCR	Functional_MTI_Weak	26222740
MIRT733303	rno-miR-17-5p	Rattus_norvegicus	Stat3	25125	Rattus_norvegicus	Microarray-qRT_PCR	Functional_MTI_Weak	26222740
MIRT733319	rno-let-7d-5p	Rattus_norvegicus	Ngf	310738	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	25394845
MIRT733474	rno-miR-141-3p	Rattus_norvegicus	Rhoa	117273	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR	Functional_MTI	26453334
MIRT733475	rno-miR-124-3p	Rattus_norvegicus	Rac1	363875	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR	Functional_MTI	26453334
MIRT733481	rno-miR-133a-3p	Rattus_norvegicus	Tor2a	362112	Rattus_norvegicus	Chromatin_immunoprecipitation-Immunofluorescence-Immunohistochemistry-Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	26952533
MIRT733483	rno-miR-93-5p	Rattus_norvegicus	Epha4	316539	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	26798048
MIRT733486	rno-miR-500-3p	Rattus_norvegicus	Gad1	24379	Rattus_norvegicus	FISH-Immunohistochemistry-Luciferase_reporter_assay-Microarray-qRT_PCR-Western_blot	Functional_MTI	27277808
MIRT733487	rno-miR-223-3p	Rattus_norvegicus	Kcnd2	65180	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	27322747
MIRT733504	rno-miR-155-5p	Rattus_norvegicus	Agtr1b	81638	Rattus_norvegicus	qRT_PCR-Western_blot	Functional_MTI	27588076
MIRT733527	rno-miR-27a-3p	Rattus_norvegicus	Ppara	25747	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot-Immunofluorescence	Functional_MTI	27351287
MIRT733580	rno-miR-30c-5p	Rattus_norvegicus	Camk2d	24246	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	27199283
MIRT733627	rno-miR-133b-5p	Rattus_norvegicus	Hspa4	266759	Rattus_norvegicus	qRT_PCR-Western_blot	Functional_MTI	26280272
MIRT733790	rno-miR-181a-5p	Rattus_norvegicus	Slc6a2	83511	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	27501468
MIRT733931	rno-miR-133a-5p	Rattus_norvegicus	Rhoa	117273	Rattus_norvegicus	Immunoblot-qRT_PCR	Functional_MTI_Weak	27634012
MIRT733933	rno-miR-133a-5p	Rattus_norvegicus	Rock2	25537	Rattus_norvegicus	Immunoblot-qRT_PCR	Functional_MTI_Weak	27634012
MIRT733935	rno-miR-133a-5p	Rattus_norvegicus	Ppp1r12a	116670	Rattus_norvegicus	Immunoblot-qRT_PCR	Functional_MTI_Weak	27634012
MIRT733937	rno-miR-133a-5p	Rattus_norvegicus	Myl12b	50685	Rattus_norvegicus	Immunoblot-qRT_PCR	Functional_MTI_Weak	27634012
MIRT733938	rno-miR-133a-5p	Rattus_norvegicus	Srf	501099	Rattus_norvegicus	Immunoblot-qRT_PCR	Functional_MTI_Weak	27634012
MIRT733939	rno-miR-133a-5p	Rattus_norvegicus	Tagln	25123	Rattus_norvegicus	Immunoblot-qRT_PCR	Functional_MTI_Weak	27634012
MIRT733957	rno-miR-199a-5p	Rattus_norvegicus	Tlr4	29260	Rattus_norvegicus	qRT_PCR-Western_blot	Functional_MTI	26419931
MIRT733963	rno-miR-135a-5p	Rattus_norvegicus	Trpc1	89821	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	26916957
MIRT734036	rno-miR-208b-3p	Rattus_norvegicus	Ets1	24356	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	26658785
MIRT734037	rno-miR-146a-5p	Rattus_norvegicus	STAT1	6772	Rattus_norvegicus	qRT_PCR-Western_blot	Functional_MTI	27780686
MIRT734045	rno-miR-378a-3p	Rattus_norvegicus	Grpel1	79563	Rattus_norvegicus	Immunoblot-Next_Generation_Sequencing_NGS-qRT_PCR-RISC-seq	Functional_MTI_Weak	26553694
MIRT734046	rno-miR-378a-3p	Rattus_norvegicus	S100a1	295214	Rattus_norvegicus	Immunoblot-Next_Generation_Sequencing_NGS-qRT_PCR-RISC-seq	Functional_MTI_Weak	26553694
MIRT734047	rno-miR-378a-3p	Rattus_norvegicus	Ubb	192255	Rattus_norvegicus	Immunoblot-Next_Generation_Sequencing_NGS-qRT_PCR-RISC-seq	Functional_MTI_Weak	26553694
MIRT734048	rno-miR-133a-3p	Rattus_norvegicus	Cdc34	299602	Rattus_norvegicus	Immunoblot-Next_Generation_Sequencing_NGS-qRT_PCR-RISC-seq	Functional_MTI_Weak	26553694
MIRT734049	rno-miR-133a-3p	Rattus_norvegicus	Kcnk3	29553	Rattus_norvegicus	Immunoblot-Next_Generation_Sequencing_NGS-qRT_PCR-RISC-seq	Functional_MTI_Weak	26553694
MIRT734050	rno-miR-133a-3p	Rattus_norvegicus	P2ry2	29597	Rattus_norvegicus	Immunoblot-Next_Generation_Sequencing_NGS-qRT_PCR-RISC-seq	Functional_MTI_Weak	26553694
MIRT734051	rno-miR-133a-3p	Rattus_norvegicus	Zbtb18	64619	Rattus_norvegicus	Immunoblot-Next_Generation_Sequencing_NGS-qRT_PCR-RISC-seq	Functional_MTI_Weak	26553694
MIRT734121	rno-miR-34a-3p	Rattus_norvegicus	Notch1	25496	Rattus_norvegicus	qRT_PCR	Functional_MTI_Weak	27780189
MIRT734122	rno-miR-34a-3p	Rattus_norvegicus	Csf1r	307403	Rattus_norvegicus	qRT_PCR	Functional_MTI_Weak	27780189
MIRT734123	rno-miR-34a-3p	Rattus_norvegicus	Pdgfra	25267	Rattus_norvegicus	qRT_PCR	Functional_MTI_Weak	27780189
MIRT734144	rno-miR-423-3p	Rattus_norvegicus	Apod	25239	Rattus_norvegicus	Immunohistochemistry-qRT_PCR	Functional_MTI_Weak	27566528
MIRT734152	rno-miR-19b-3p	Rattus_norvegicus	Foxo1	84482	Rattus_norvegicus	Next_Generation_Sequencing_NGS-qRT_PCR	Functional_MTI_Weak	28284064
MIRT734153	rno-miR-19b-3p	Rattus_norvegicus	Srebf1	78968	Rattus_norvegicus	Next_Generation_Sequencing_NGS-qRT_PCR	Functional_MTI_Weak	28284064
MIRT734154	rno-miR-19b-3p	Rattus_norvegicus	Mlxipl	171078	Rattus_norvegicus	Next_Generation_Sequencing_NGS-qRT_PCR	Functional_MTI_Weak	28284064
MIRT734155	rno-miR-30a-5p	Rattus_norvegicus	Irs1	25467	Rattus_norvegicus	Next_Generation_Sequencing_NGS-qRT_PCR	Functional_MTI_Weak	28284064
MIRT734156	rno-miR-30a-5p	Rattus_norvegicus	Mttp	310900	Rattus_norvegicus	Next_Generation_Sequencing_NGS-qRT_PCR	Functional_MTI_Weak	28284064
MIRT734157	rno-miR-30a-5p	Rattus_norvegicus	Apob	54225	Rattus_norvegicus	Next_Generation_Sequencing_NGS-qRT_PCR	Functional_MTI_Weak	28284064
MIRT734197	rno-miR-152-3p	Rattus_norvegicus	Atg12	361321	Rattus_norvegicus	Luciferase_reporter_assay	Functional_MTI	28350318
MIRT734199	rno-let-7i-5p	Rattus_norvegicus	Faslg	25385	Rattus_norvegicus	Luciferase_reporter_assay	Functional_MTI	28350318
MIRT734223	rno-miR-135a-5p	Rattus_norvegicus	Klf4	114505	Rattus_norvegicus	Luciferase_reporter_assay-Microarray-qRT_PCR	Functional_MTI	26202084
MIRT734234	rno-miR-34a-5p	Rattus_norvegicus	SIRT1	23411	Rattus_norvegicus	Luciferase_reporter_assay-Western_blot	Functional_MTI	28236278
MIRT734236	rno-miR-138-5p	Rattus_norvegicus	SIRT1	23411	Rattus_norvegicus	Luciferase_reporter_assay-Western_blot	Functional_MTI	28236278
MIRT734246	rno-miR-9a-3p	Rattus_norvegicus	Abcc8	25559	Rattus_norvegicus	Luciferase_reporter_assay-Western_blot	Functional_MTI	25354529
MIRT734259	rno-miR-9a-5p	Rattus_norvegicus	Brd4	362844	Rattus_norvegicus	Immunoblot-Luciferase_reporter_assay-qRT_PCR	Functional_MTI	27425608
MIRT734332	rno-miR-21-3p	Rattus_norvegicus	Cadm1	363058	Rattus_norvegicus	Immunohistochemistry-Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	28335740
MIRT734354	rno-miR-181a-5p	Rattus_norvegicus	Tp53	24842	Rattus_norvegicus	Luciferase_reporter_assay-Western_blot	Functional_MTI	27221738
MIRT734379	rno-miR-221-5p	Rattus_norvegicus	Icam1	25464	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR	Functional_MTI	26062554
MIRT734424	rno-miR-23b-5p	Rattus_norvegicus	Foxo4	302415	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	25994172
MIRT734473	rno-let-7g-5p	Rattus_norvegicus	OLR1	4973	Rattus_norvegicus	Western_blot	Functional_MTI	28108289
MIRT734480	rno-miR-101b-3p	Rattus_norvegicus	COX2	26198	Rattus_norvegicus	Western_blot	Functional_MTI	26895946
MIRT734481	rno-miR-450a-5p	Rattus_norvegicus	Wisp2	29576	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	28167681
MIRT734552	rno-miR-106b-5p	Rattus_norvegicus	Rb1	24708	Rattus_norvegicus	Flow-Immunohistochemistry-Luciferase_reporter_assay-Microarray-qRT_PCR-Western_blot	Functional_MTI	27507706
MIRT734553	rno-miR-93-5p	Rattus_norvegicus	Rb1	24708	Rattus_norvegicus	Flow-Immunohistochemistry-Luciferase_reporter_assay-Microarray-qRT_PCR-Western_blot	Functional_MTI	27507706
MIRT734554	rno-miR-25-3p	Rattus_norvegicus	Kat2b	301164	Rattus_norvegicus	Flow-Immunohistochemistry-Luciferase_reporter_assay-Microarray-qRT_PCR-Western_blot	Functional_MTI	27507706
MIRT734571	rno-miR-1-3p	Rattus_norvegicus	Irx5	498918	Rattus_norvegicus	qRT_PCR	Functional_MTI_Weak	26476318
MIRT734594	rno-miR-193b-3p	Rattus_norvegicus	Kit	64030	Rattus_norvegicus	Luciferase_reporter_assay	Functional_MTI	26603207
MIRT734614	rno-miR-29a-3p	Rattus_norvegicus	Nfatc4	305897	Rattus_norvegicus	Luciferase_reporter_assay	Functional_MTI	26992639
MIRT734653	rno-miR-1-3p	Rattus_norvegicus	Sod1	24786	Rattus_norvegicus	Luciferase_reporter_assay	Functional_MTI	25583113
MIRT734654	rno-miR-1-3p	Rattus_norvegicus	Gclc	25283	Rattus_norvegicus	Luciferase_reporter_assay	Functional_MTI	25583113
MIRT734655	rno-miR-1-3p	Rattus_norvegicus	G6pd	24377	Rattus_norvegicus	Luciferase_reporter_assay	Functional_MTI	25583113
MIRT734678	rno-miR-192-5p	Rattus_norvegicus	Fabp3	79131	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	27780314
MIRT734698	rno-miR-21-5p	Rattus_norvegicus	Smad7	81516	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	26968995
MIRT734705	rno-miR-200a-3p	Rattus_norvegicus	Cdk15	301440	Rattus_norvegicus	ELISA-Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	27819314
MIRT734709	rno-miR-378a-3p	Rattus_norvegicus	Wnt10a	316527	Rattus_norvegicus	Immunofluorescence-Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	27832641
MIRT734743	rno-miR-210-5p	Rattus_norvegicus	Tnfrsf21	316256	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	26244598
MIRT734818	rno-miR-141-3p	Rattus_norvegicus	Hmgb1	25459	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	26398163
MIRT734840	rno-miR-676	Rattus_norvegicus	Bcl2l2	60434	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot	Non-Functional_MTI	25783478
MIRT734882	rno-miR-146b-5p	Rattus_norvegicus	Klf4	114505	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	27740527
MIRT734923	rno-miR-16-5p	Rattus_norvegicus	Kcnj2	29712	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	26654716
MIRT734927	rno-miR-34a-3p	Rattus_norvegicus	Dcx	84394	Rattus_norvegicus	Luciferase_reporter_assay	Functional_MTI	25633291
MIRT734949	rno-miR-30c-1-3p	Rattus_norvegicus	Socs3	89829	Rattus_norvegicus	qRT_PCR	Functional_MTI_Weak	25698399
MIRT734950	rno-miR-30c-1-3p	Rattus_norvegicus	Pik3cd	366508	Rattus_norvegicus	qRT_PCR	Functional_MTI_Weak	25698399
MIRT734957	rno-miR-10b-5p	Rattus_norvegicus	Bdnf	24225	Rattus_norvegicus	Luciferase_reporter_assay	Functional_MTI	25755749
MIRT734992	rno-miR-138-5p	Rattus_norvegicus	Sirt1	309757	Rattus_norvegicus	Luciferase_reporter_assay	Functional_MTI	28236278
MIRT735018	rno-miR-27a-5p	Rattus_norvegicus	Pparg	25664	Rattus_norvegicus	Luciferase_reporter_assay	Functional_MTI	27184517
MIRT735053	rno-miR-7a-5p	Rattus_norvegicus	Sp1	24790	Rattus_norvegicus	Luciferase_reporter_assay	Functional_MTI	27384152
MIRT735054	rno-miR-7b	Rattus_norvegicus	Sp1	24790	Rattus_norvegicus	Luciferase_reporter_assay	Functional_MTI	27384152
MIRT735062	rno-miR-200a-3p	Rattus_norvegicus	Sirt1	309757	Rattus_norvegicus	Flow-Immunohistochemistry-Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	28025657
MIRT735069	rno-miR-338-3p	Rattus_norvegicus	Cdk4	94201	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	28095789
MIRT735071	rno-miR-203a-3p	Rattus_norvegicus	Il1b	24494	Rattus_norvegicus	ELISA-Immunohistochemistry-qRT_PCR-Western_blot	Functional_MTI	28100026
MIRT735072	rno-miR-203a-3p	Rattus_norvegicus	Snai1	116490	Rattus_norvegicus	ELISA-Immunohistochemistry-qRT_PCR-Western_blot	Functional_MTI	28100026
MIRT735074	rno-miR-203a-3p	Rattus_norvegicus	Twist1	85489	Rattus_norvegicus	ELISA-Immunohistochemistry-qRT_PCR-Western_blot	Functional_MTI	28100026
MIRT735144	rno-miR-30e-5p	Rattus_norvegicus	Adrb1	24925	Rattus_norvegicus	Luciferase_reporter_assay	Functional_MTI	25950484
MIRT735145	rno-miR-30e-5p	Rattus_norvegicus	Adrb2	24176	Rattus_norvegicus	Luciferase_reporter_assay	Functional_MTI	25950484
MIRT735146	rno-miR-30e-5p	Rattus_norvegicus	Bnip3l	140923	Rattus_norvegicus	Luciferase_reporter_assay	Functional_MTI	25950484
MIRT735147	rno-miR-30e-5p	Rattus_norvegicus	Gnai2	81664	Rattus_norvegicus	Luciferase_reporter_assay	Functional_MTI	25950484
MIRT735217	rno-miR-132-5p	Rattus_norvegicus	REM1	28954	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR	Functional_MTI	25925428
MIRT735218	rno-miR-132-3p	Rattus_norvegicus	REM1	28954	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR	Functional_MTI	25925428
MIRT735219	rno-miR-214-3p	Rattus_norvegicus	REM1	28954	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR	Functional_MTI	25925428
MIRT735259	rno-miR-29b-1-5p	Rattus_norvegicus	Hmox1	24451	Rattus_norvegicus	Immunofluorescence-qRT_PCR-Western_blot	Functional_MTI	26738448
MIRT735261	rno-miR-130b-3p	Rattus_norvegicus	Cyld	312937	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	28412322
MIRT735276	rno-miR-103-3p	Rattus_norvegicus	Srebf1	78968	Rattus_norvegicus	qRT_PCR-Western_blot	Functional_MTI	28375178
MIRT735277	rno-miR-107-3p	Rattus_norvegicus	Srebf1	78968	Rattus_norvegicus	qRT_PCR-Western_blot	Functional_MTI	28375178
MIRT735278	rno-miR-107-3p	Rattus_norvegicus	Cpt1a	25757	Rattus_norvegicus	qRT_PCR-Western_blot	Functional_MTI	28375178
MIRT735279	rno-miR-122-5p	Rattus_norvegicus	Fasn	50671	Rattus_norvegicus	qRT_PCR-Western_blot	Functional_MTI	28375178
MIRT735297	rno-miR-181d-3p	Rattus_norvegicus	Map1b	29456	Rattus_norvegicus	In_situ_hybridization-Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	26711345
MIRT735299	rno-miR-181d-3p	Rattus_norvegicus	Calm1	24242	Rattus_norvegicus	In_situ_hybridization-Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	26711345
MIRT735337	rno-miR-9a-5p	Rattus_norvegicus	Npy2r	66024	Rattus_norvegicus	qRT_PCR-Western_blot	Functional_MTI	26138755
MIRT735372	rno-miR-503-5p	Rattus_norvegicus	Runx2	367218	Rattus_norvegicus	Microarray-qRT_PCR-Western_blot	Functional_MTI	27862699
MIRT735374	rno-miR-351-3p	Rattus_norvegicus	Traf6	311245	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	28101181
MIRT735375	rno-miR-22-5p	Rattus_norvegicus	Pag1	64019	Rattus_norvegicus	ELISA-qRT_PCR-Western_blot	Functional_MTI	26707060
MIRT735412	rno-miR-503-5p	Rattus_norvegicus	Smurf1	690516	Rattus_norvegicus	Luciferase_reporter_assay-Western_blot	Functional_MTI	28341855
MIRT735415	rno-miR-218a-5p	Rattus_norvegicus	REST	5978	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	27258257
MIRT735496	rno-miR-96-5p	Rattus_norvegicus	MTOR	2475	Rattus_norvegicus	Luciferase_reporter_assay-qRT_PCR-Western_blot	Functional_MTI	26823769
MIRT735551	rno-miR-26b-5p	Rattus_norvegicus	Ctgf	64032	Rattus_norvegicus	Immunohistochemistry-Luciferase_reporter_assay-Microarray-qRT_PCR-Western_blot	Functional_MTI	27322082
MIRT735552	rno-miR-26b-5p	Rattus_norvegicus	Ccnd1	58919	Rattus_norvegicus	Immunohistochemistry-Luciferase_reporter_assay-Microarray-qRT_PCR-Western_blot	Functional_MTI	27322082
